source,target,JaccSim
ACH-000042,ACH-000788,0.3016323633782825
ACH-000042,ACH-000906,0.31563845050215206
ACH-000042,ACH-000980,0.300709219858156
ACH-000047,ACH-000235,0.300709219858156
ACH-000047,ACH-000406,0.3025568181818182
ACH-000047,ACH-000416,0.30906495360456815
ACH-000047,ACH-000475,0.3175287356321839
ACH-000047,ACH-000601,0.31563845050215206
ACH-000047,ACH-000639,0.31
ACH-000047,ACH-000711,0.3137535816618911
ACH-000047,ACH-000888,0.3016323633782825
ACH-000047,ACH-000980,0.300709219858156
ACH-000047,ACH-001173,0.30719885958660015
ACH-000053,ACH-000095,0.3016323633782825
ACH-000053,ACH-000099,0.30813124108416545
ACH-000053,ACH-000127,0.30626780626780625
ACH-000053,ACH-000146,0.320374370050396
ACH-000053,ACH-000235,0.32610267534345627
ACH-000053,ACH-000259,0.300709219858156
ACH-000053,ACH-000260,0.3386861313868613
ACH-000053,ACH-000266,0.31187410586552217
ACH-000053,ACH-000290,0.3034825870646766
ACH-000053,ACH-000308,0.30906495360456815
ACH-000053,ACH-000332,0.3146953405017921
ACH-000053,ACH-000339,0.31093638313080774
ACH-000053,ACH-000383,0.31
ACH-000053,ACH-000406,0.35751295336787564
ACH-000053,ACH-000416,0.320374370050396
ACH-000053,ACH-000460,0.31187410586552217
ACH-000053,ACH-000472,0.30440967283072545
ACH-000053,ACH-000510,0.3016323633782825
ACH-000053,ACH-000517,0.30440967283072545
ACH-000053,ACH-000524,0.3025568181818182
ACH-000053,ACH-000527,0.31563845050215206
ACH-000053,ACH-000528,0.32514450867052025
ACH-000053,ACH-000601,0.3299492385786802
ACH-000053,ACH-000624,0.33966398831263694
ACH-000053,ACH-000649,0.32323232323232326
ACH-000053,ACH-000651,0.300709219858156
ACH-000053,ACH-000682,0.30440967283072545
ACH-000053,ACH-000693,0.305338078291815
ACH-000053,ACH-000711,0.3289855072463768
ACH-000053,ACH-000721,0.300709219858156
ACH-000053,ACH-000753,0.31187410586552217
ACH-000053,ACH-000770,0.320374370050396
ACH-000053,ACH-000781,0.3328488372093023
ACH-000053,ACH-000784,0.3016323633782825
ACH-000053,ACH-000787,0.30719885958660015
ACH-000053,ACH-000788,0.31563845050215206
ACH-000053,ACH-000867,0.32418772563176895
ACH-000053,ACH-000901,0.31
ACH-000053,ACH-000906,0.34952170713760117
ACH-000053,ACH-000914,0.3137535816618911
ACH-000053,ACH-000943,0.31563845050215206
ACH-000053,ACH-000947,0.30626780626780625
ACH-000053,ACH-000980,0.3146953405017921
ACH-000053,ACH-001028,0.31187410586552217
ACH-000053,ACH-001151,0.30626780626780625
ACH-000053,ACH-001329,0.30440967283072545
ACH-000053,ACH-001368,0.30906495360456815
ACH-000054,ACH-000788,0.3025568181818182
ACH-000054,ACH-000827,0.31093638313080774
ACH-000054,ACH-000867,0.30906495360456815
ACH-000054,ACH-001028,0.3137535816618911
ACH-000054,ACH-001173,0.3194244604316547
ACH-000092,ACH-000231,0.30813124108416545
ACH-000092,ACH-000235,0.3034825870646766
ACH-000092,ACH-000416,0.3146953405017921
ACH-000092,ACH-000475,0.3146953405017921
ACH-000092,ACH-000510,0.30440967283072545
ACH-000092,ACH-000517,0.320374370050396
ACH-000092,ACH-000556,0.3034825870646766
ACH-000092,ACH-000601,0.3175287356321839
ACH-000092,ACH-000624,0.30440967283072545
ACH-000092,ACH-000649,0.30719885958660015
ACH-000092,ACH-000696,0.3034825870646766
ACH-000092,ACH-000788,0.30813124108416545
ACH-000092,ACH-000867,0.300709219858156
ACH-000092,ACH-000906,0.31187410586552217
ACH-000092,ACH-000973,0.3034825870646766
ACH-000092,ACH-000980,0.3016323633782825
ACH-000092,ACH-001368,0.30626780626780625
ACH-000095,ACH-000235,0.320374370050396
ACH-000095,ACH-000250,0.300709219858156
ACH-000095,ACH-000260,0.3289855072463768
ACH-000095,ACH-000266,0.30719885958660015
ACH-000095,ACH-000288,0.300709219858156
ACH-000095,ACH-000290,0.3137535816618911
ACH-000095,ACH-000332,0.30813124108416545
ACH-000095,ACH-000406,0.30906495360456815
ACH-000095,ACH-000416,0.3184759166067577
ACH-000095,ACH-000475,0.31281317108088763
ACH-000095,ACH-000517,0.3406432748538012
ACH-000095,ACH-000524,0.3328488372093023
ACH-000095,ACH-000527,0.3146953405017921
ACH-000095,ACH-000528,0.31281317108088763
ACH-000095,ACH-000542,0.30440967283072545
ACH-000095,ACH-000601,0.31563845050215206
ACH-000095,ACH-000624,0.35450516986706054
ACH-000095,ACH-000639,0.32514450867052025
ACH-000095,ACH-000649,0.337709700948213
ACH-000095,ACH-000657,0.3435897435897436
ACH-000095,ACH-000696,0.3175287356321839
ACH-000095,ACH-000711,0.3338181818181818
ACH-000095,ACH-000721,0.3016323633782825
ACH-000095,ACH-000770,0.3034825870646766
ACH-000095,ACH-000781,0.30440967283072545
ACH-000095,ACH-000784,0.3016323633782825
ACH-000095,ACH-000787,0.300709219858156
ACH-000095,ACH-000788,0.336734693877551
ACH-000095,ACH-000827,0.31563845050215206
ACH-000095,ACH-000867,0.3289855072463768
ACH-000095,ACH-000888,0.30440967283072545
ACH-000095,ACH-000901,0.30719885958660015
ACH-000095,ACH-000906,0.33478893740902477
ACH-000095,ACH-000943,0.3016323633782825
ACH-000095,ACH-000947,0.30440967283072545
ACH-000095,ACH-000973,0.30719885958660015
ACH-000095,ACH-000980,0.305338078291815
ACH-000095,ACH-001028,0.3146953405017921
ACH-000095,ACH-001173,0.305338078291815
ACH-000095,ACH-001295,0.3299492385786802
ACH-000095,ACH-001329,0.32132564841498557
ACH-000095,ACH-001380,0.3016323633782825
ACH-000095,ACH-001554,0.30813124108416545
ACH-000097,ACH-000260,0.3016323633782825
ACH-000097,ACH-000308,0.30626780626780625
ACH-000097,ACH-000332,0.30626780626780625
ACH-000097,ACH-000528,0.3025568181818182
ACH-000097,ACH-000601,0.3175287356321839
ACH-000097,ACH-000624,0.3175287356321839
ACH-000097,ACH-000657,0.30626780626780625
ACH-000097,ACH-000693,0.3034825870646766
ACH-000097,ACH-000694,0.3025568181818182
ACH-000097,ACH-000696,0.3034825870646766
ACH-000097,ACH-000711,0.3280231716147719
ACH-000097,ACH-000788,0.30719885958660015
ACH-000097,ACH-000867,0.30906495360456815
ACH-000097,ACH-001173,0.31
ACH-000098,ACH-000416,0.30626780626780625
ACH-000099,ACH-000235,0.31563845050215206
ACH-000099,ACH-000243,0.300709219858156
ACH-000099,ACH-000259,0.3016323633782825
ACH-000099,ACH-000266,0.32514450867052025
ACH-000099,ACH-000332,0.33576110706482154
ACH-000099,ACH-000339,0.3184759166067577
ACH-000099,ACH-000406,0.31
ACH-000099,ACH-000416,0.3184759166067577
ACH-000099,ACH-000472,0.3016323633782825
ACH-000099,ACH-000517,0.300709219858156
ACH-000099,ACH-000527,0.31187410586552217
ACH-000099,ACH-000528,0.3194244604316547
ACH-000099,ACH-000542,0.300709219858156
ACH-000099,ACH-000601,0.34260614934114203
ACH-000099,ACH-000624,0.32227829848594086
ACH-000099,ACH-000711,0.3137535816618911
ACH-000099,ACH-000781,0.32132564841498557
ACH-000099,ACH-000788,0.320374370050396
ACH-000099,ACH-000906,0.3137535816618911
ACH-000099,ACH-001028,0.3034825870646766
ACH-000108,ACH-000601,0.30813124108416545
ACH-000113,ACH-000649,0.3025568181818182
ACH-000113,ACH-000788,0.3034825870646766
ACH-000116,ACH-000250,0.305338078291815
ACH-000116,ACH-000416,0.32132564841498557
ACH-000116,ACH-000527,0.31281317108088763
ACH-000116,ACH-000601,0.3184759166067577
ACH-000116,ACH-000624,0.305338078291815
ACH-000116,ACH-000693,0.30719885958660015
ACH-000116,ACH-000711,0.30440967283072545
ACH-000116,ACH-000781,0.3034825870646766
ACH-000116,ACH-000788,0.30719885958660015
ACH-000116,ACH-000867,0.320374370050396
ACH-000116,ACH-000906,0.3016323633782825
ACH-000116,ACH-000980,0.3034825870646766
ACH-000116,ACH-001295,0.30440967283072545
ACH-000118,ACH-000235,0.32132564841498557
ACH-000118,ACH-000243,0.30626780626780625
ACH-000118,ACH-000259,0.3165829145728643
ACH-000118,ACH-000265,0.30626780626780625
ACH-000118,ACH-000266,0.3194244604316547
ACH-000118,ACH-000332,0.32514450867052025
ACH-000118,ACH-000406,0.31187410586552217
ACH-000118,ACH-000502,0.30626780626780625
ACH-000118,ACH-000528,0.3034825870646766
ACH-000118,ACH-000601,0.34952170713760117
ACH-000118,ACH-000781,0.35350553505535054
ACH-000118,ACH-000788,0.30440967283072545
ACH-000118,ACH-000837,0.34260614934114203
ACH-000118,ACH-000901,0.300709219858156
ACH-000118,ACH-000906,0.300709219858156
ACH-000123,ACH-000406,0.30626780626780625
ACH-000123,ACH-000528,0.32610267534345627
ACH-000123,ACH-000601,0.30626780626780625
ACH-000123,ACH-000624,0.31
ACH-000123,ACH-000711,0.3025568181818182
ACH-000123,ACH-000906,0.31281317108088763
ACH-000127,ACH-000159,0.300709219858156
ACH-000127,ACH-000178,0.31
ACH-000127,ACH-000211,0.3165829145728643
ACH-000127,ACH-000215,0.3016323633782825
ACH-000127,ACH-000217,0.300709219858156
ACH-000127,ACH-000231,0.31281317108088763
ACH-000127,ACH-000232,0.31187410586552217
ACH-000127,ACH-000235,0.3435897435897436
ACH-000127,ACH-000250,0.35350553505535054
ACH-000127,ACH-000259,0.3137535816618911
ACH-000127,ACH-000260,0.3299492385786802
ACH-000127,ACH-000264,0.3146953405017921
ACH-000127,ACH-000266,0.32132564841498557
ACH-000127,ACH-000290,0.336734693877551
ACH-000127,ACH-000302,0.31093638313080774
ACH-000127,ACH-000307,0.30906495360456815
ACH-000127,ACH-000308,0.3475385745775165
ACH-000127,ACH-000332,0.33478893740902477
ACH-000127,ACH-000339,0.33966398831263694
ACH-000127,ACH-000365,0.30719885958660015
ACH-000127,ACH-000383,0.3328488372093023
ACH-000127,ACH-000390,0.3016323633782825
ACH-000127,ACH-000406,0.34260614934114203
ACH-000127,ACH-000416,0.37894736842105264
ACH-000127,ACH-000421,0.32323232323232326
ACH-000127,ACH-000471,0.3034825870646766
ACH-000127,ACH-000472,0.35051546391752575
ACH-000127,ACH-000475,0.34852941176470587
ACH-000127,ACH-000488,0.3034825870646766
ACH-000127,ACH-000505,0.3309143686502177
ACH-000127,ACH-000510,0.320374370050396
ACH-000127,ACH-000517,0.337709700948213
ACH-000127,ACH-000522,0.30626780626780625
ACH-000127,ACH-000527,0.32323232323232326
ACH-000127,ACH-000528,0.32132564841498557
ACH-000127,ACH-000542,0.3406432748538012
ACH-000127,ACH-000556,0.30626780626780625
ACH-000127,ACH-000571,0.30440967283072545
ACH-000127,ACH-000584,0.3146953405017921
ACH-000127,ACH-000601,0.34556126192223036
ACH-000127,ACH-000624,0.35952557449962935
ACH-000127,ACH-000630,0.3338181818181818
ACH-000127,ACH-000639,0.34556126192223036
ACH-000127,ACH-000649,0.34556126192223036
ACH-000127,ACH-000651,0.32132564841498557
ACH-000127,ACH-000657,0.34162399414776884
ACH-000127,ACH-000683,0.3016323633782825
ACH-000127,ACH-000693,0.34952170713760117
ACH-000127,ACH-000694,0.32418772563176895
ACH-000127,ACH-000696,0.34556126192223036
ACH-000127,ACH-000699,0.31093638313080774
ACH-000127,ACH-000711,0.38310708898944196
ACH-000127,ACH-000720,0.31187410586552217
ACH-000127,ACH-000721,0.33576110706482154
ACH-000127,ACH-000734,0.3016323633782825
ACH-000127,ACH-000735,0.3034825870646766
ACH-000127,ACH-000753,0.32706222865412443
ACH-000127,ACH-000781,0.34457478005865105
ACH-000127,ACH-000784,0.3299492385786802
ACH-000127,ACH-000788,0.3525073746312684
ACH-000127,ACH-000792,0.3016323633782825
ACH-000127,ACH-000793,0.32418772563176895
ACH-000127,ACH-000802,0.3016323633782825
ACH-000127,ACH-000809,0.30813124108416545
ACH-000127,ACH-000811,0.30906495360456815
ACH-000127,ACH-000824,0.31281317108088763
ACH-000127,ACH-000827,0.3280231716147719
ACH-000127,ACH-000835,0.3338181818181818
ACH-000127,ACH-000866,0.3309143686502177
ACH-000127,ACH-000867,0.336734693877551
ACH-000127,ACH-000881,0.30440967283072545
ACH-000127,ACH-000884,0.3016323633782825
ACH-000127,ACH-000887,0.3194244604316547
ACH-000127,ACH-000888,0.3175287356321839
ACH-000127,ACH-000889,0.305338078291815
ACH-000127,ACH-000906,0.3386861313868613
ACH-000127,ACH-000911,0.31093638313080774
ACH-000127,ACH-000914,0.32706222865412443
ACH-000127,ACH-000943,0.35550628233555065
ACH-000127,ACH-000947,0.31563845050215206
ACH-000127,ACH-000973,0.336734693877551
ACH-000127,ACH-000975,0.300709219858156
ACH-000127,ACH-000980,0.33966398831263694
ACH-000127,ACH-001001,0.31563845050215206
ACH-000127,ACH-001028,0.3338181818181818
ACH-000127,ACH-001038,0.3016323633782825
ACH-000127,ACH-001048,0.30440967283072545
ACH-000127,ACH-001151,0.3435897435897436
ACH-000127,ACH-001173,0.35650887573964496
ACH-000127,ACH-001295,0.3318809005083515
ACH-000127,ACH-001329,0.3475385745775165
ACH-000127,ACH-001340,0.32514450867052025
ACH-000127,ACH-001353,0.32227829848594086
ACH-000127,ACH-001368,0.3309143686502177
ACH-000127,ACH-001380,0.3184759166067577
ACH-000127,ACH-001407,0.30440967283072545
ACH-000127,ACH-001412,0.30440967283072545
ACH-000127,ACH-001523,0.3025568181818182
ACH-000127,ACH-001554,0.3137535816618911
ACH-000127,ACH-001735,0.30440967283072545
ACH-000127,ACH-001765,0.3184759166067577
ACH-000127,ACH-001956,0.3175287356321839
ACH-000138,ACH-000235,0.3289855072463768
ACH-000138,ACH-000266,0.33576110706482154
ACH-000138,ACH-000332,0.32418772563176895
ACH-000138,ACH-000601,0.3146953405017921
ACH-000138,ACH-000781,0.3034825870646766
ACH-000146,ACH-000235,0.31093638313080774
ACH-000146,ACH-000260,0.30626780626780625
ACH-000146,ACH-000406,0.3338181818181818
ACH-000146,ACH-000528,0.30440967283072545
ACH-000146,ACH-000601,0.300709219858156
ACH-000146,ACH-000624,0.3025568181818182
ACH-000146,ACH-000781,0.3146953405017921
ACH-000146,ACH-000906,0.3309143686502177
ACH-000148,ACH-000231,0.305338078291815
ACH-000148,ACH-000235,0.30906495360456815
ACH-000148,ACH-000260,0.300709219858156
ACH-000148,ACH-000308,0.3025568181818182
ACH-000148,ACH-000332,0.31187410586552217
ACH-000148,ACH-000406,0.31281317108088763
ACH-000148,ACH-000416,0.320374370050396
ACH-000148,ACH-000421,0.300709219858156
ACH-000148,ACH-000475,0.30719885958660015
ACH-000148,ACH-000527,0.34457478005865105
ACH-000148,ACH-000528,0.3025568181818182
ACH-000148,ACH-000542,0.3034825870646766
ACH-000148,ACH-000601,0.3146953405017921
ACH-000148,ACH-000624,0.3289855072463768
ACH-000148,ACH-000639,0.30813124108416545
ACH-000148,ACH-000649,0.3016323633782825
ACH-000148,ACH-000657,0.3034825870646766
ACH-000148,ACH-000683,0.30440967283072545
ACH-000148,ACH-000693,0.3175287356321839
ACH-000148,ACH-000696,0.32132564841498557
ACH-000148,ACH-000711,0.3299492385786802
ACH-000148,ACH-000753,0.30440967283072545
ACH-000148,ACH-000781,0.31187410586552217
ACH-000148,ACH-000788,0.3309143686502177
ACH-000148,ACH-000827,0.300709219858156
ACH-000148,ACH-000867,0.3175287356321839
ACH-000148,ACH-000906,0.3146953405017921
ACH-000148,ACH-000914,0.3016323633782825
ACH-000148,ACH-000943,0.31187410586552217
ACH-000148,ACH-000947,0.44637223974763407
ACH-000148,ACH-000973,0.30626780626780625
ACH-000148,ACH-000980,0.3184759166067577
ACH-000148,ACH-001028,0.3175287356321839
ACH-000148,ACH-001151,0.30719885958660015
ACH-000148,ACH-001329,0.30719885958660015
ACH-000152,ACH-000788,0.30626780626780625
ACH-000159,ACH-000235,0.3025568181818182
ACH-000159,ACH-000250,0.31187410586552217
ACH-000159,ACH-000472,0.300709219858156
ACH-000159,ACH-000649,0.3016323633782825
ACH-000159,ACH-000711,0.32227829848594086
ACH-000159,ACH-000788,0.30440967283072545
ACH-000160,ACH-000190,0.3435897435897436
ACH-000160,ACH-000836,0.395738203957382
ACH-000160,ACH-000939,0.40321346595256313
ACH-000160,ACH-001020,0.31
ACH-000160,ACH-001550,0.6073619631901841
ACH-000169,ACH-000416,0.3025568181818182
ACH-000169,ACH-000788,0.30719885958660015
ACH-000169,ACH-000980,0.300709219858156
ACH-000178,ACH-000250,0.30719885958660015
ACH-000178,ACH-000260,0.30719885958660015
ACH-000178,ACH-000332,0.31187410586552217
ACH-000178,ACH-000416,0.30440967283072545
ACH-000178,ACH-000517,0.300709219858156
ACH-000178,ACH-000601,0.3280231716147719
ACH-000178,ACH-000624,0.31563845050215206
ACH-000178,ACH-000649,0.305338078291815
ACH-000178,ACH-000711,0.30906495360456815
ACH-000178,ACH-000788,0.31563845050215206
ACH-000178,ACH-000827,0.30626780626780625
ACH-000178,ACH-000906,0.31563845050215206
ACH-000178,ACH-001151,0.305338078291815
ACH-000178,ACH-001173,0.30626780626780625
ACH-000178,ACH-001329,0.3016323633782825
ACH-000182,ACH-000711,0.3025568181818182
ACH-000190,ACH-000836,0.320374370050396
ACH-000190,ACH-000939,0.32610267534345627
ACH-000190,ACH-001550,0.34852941176470587
ACH-000198,ACH-000290,0.30813124108416545
ACH-000198,ACH-000406,0.300709219858156
ACH-000198,ACH-000416,0.30719885958660015
ACH-000198,ACH-000649,0.305338078291815
ACH-000198,ACH-000711,0.305338078291815
ACH-000198,ACH-000770,0.30440967283072545
ACH-000198,ACH-000781,0.3016323633782825
ACH-000198,ACH-000788,0.3289855072463768
ACH-000198,ACH-000906,0.320374370050396
ACH-000198,ACH-000947,0.300709219858156
ACH-000198,ACH-000980,0.3194244604316547
ACH-000198,ACH-001329,0.3034825870646766
ACH-000211,ACH-000235,0.3165829145728643
ACH-000211,ACH-000250,0.31281317108088763
ACH-000211,ACH-000259,0.3025568181818182
ACH-000211,ACH-000261,0.30440967283072545
ACH-000211,ACH-000266,0.30719885958660015
ACH-000211,ACH-000290,0.300709219858156
ACH-000211,ACH-000332,0.300709219858156
ACH-000211,ACH-000339,0.30813124108416545
ACH-000211,ACH-000383,0.3034825870646766
ACH-000211,ACH-000406,0.3137535816618911
ACH-000211,ACH-000416,0.35450516986706054
ACH-000211,ACH-000472,0.320374370050396
ACH-000211,ACH-000475,0.3318809005083515
ACH-000211,ACH-000488,0.3016323633782825
ACH-000211,ACH-000517,0.31281317108088763
ACH-000211,ACH-000527,0.32132564841498557
ACH-000211,ACH-000528,0.31093638313080774
ACH-000211,ACH-000542,0.300709219858156
ACH-000211,ACH-000601,0.3328488372093023
ACH-000211,ACH-000624,0.31093638313080774
ACH-000211,ACH-000639,0.32323232323232326
ACH-000211,ACH-000649,0.3309143686502177
ACH-000211,ACH-000657,0.32514450867052025
ACH-000211,ACH-000682,0.30813124108416545
ACH-000211,ACH-000693,0.3146953405017921
ACH-000211,ACH-000694,0.300709219858156
ACH-000211,ACH-000696,0.3175287356321839
ACH-000211,ACH-000711,0.3328488372093023
ACH-000211,ACH-000721,0.3025568181818182
ACH-000211,ACH-000753,0.31
ACH-000211,ACH-000781,0.3194244604316547
ACH-000211,ACH-000788,0.34260614934114203
ACH-000211,ACH-000827,0.3289855072463768
ACH-000211,ACH-000835,0.300709219858156
ACH-000211,ACH-000866,0.30719885958660015
ACH-000211,ACH-000867,0.336734693877551
ACH-000211,ACH-000887,0.32610267534345627
ACH-000211,ACH-000888,0.3025568181818182
ACH-000211,ACH-000906,0.3328488372093023
ACH-000211,ACH-000943,0.30719885958660015
ACH-000211,ACH-000947,0.31187410586552217
ACH-000211,ACH-000974,0.3025568181818182
