,x,y,measure
0,ACH-000207,ACH-000188,0.6751405546680961
1,ACH-000228,ACH-000188,0.7315016059203749
2,ACH-000228,ACH-000207,0.6385026441255963
3,ACH-000238,ACH-000188,0.7423193957870116
4,ACH-000238,ACH-000207,0.6429533257434354
5,ACH-000238,ACH-000228,0.6821635464633592
6,ACH-000415,ACH-000188,0.7977837416361722
7,ACH-000415,ACH-000207,0.6929350215193718
8,ACH-000415,ACH-000228,0.7528899809203076
9,ACH-000415,ACH-000238,0.7487104889906633
10,ACH-000472,ACH-000188,0.7842846918426749
11,ACH-000472,ACH-000207,0.6930525737689398
12,ACH-000472,ACH-000228,0.7569484155998095
13,ACH-000472,ACH-000238,0.753008927462391
14,ACH-000472,ACH-000415,0.8036944914056853
15,ACH-000500,ACH-000188,0.5918446769631117
16,ACH-000500,ACH-000207,0.523589351160177
17,ACH-000500,ACH-000228,0.5450654904046685
18,ACH-000500,ACH-000238,0.5798876138774809
19,ACH-000500,ACH-000415,0.5932084791381714
20,ACH-000500,ACH-000472,0.5925967827895595
21,ACH-000503,ACH-000188,0.6561216054950585
22,ACH-000503,ACH-000207,0.5670712987367007
23,ACH-000503,ACH-000228,0.6201627531319639
24,ACH-000503,ACH-000238,0.6127099885932356
25,ACH-000503,ACH-000415,0.6556537360993278
26,ACH-000503,ACH-000472,0.6635015870495021
27,ACH-000503,ACH-000500,0.5028915651959684
28,ACH-000518,ACH-000188,0.7404445288733986
29,ACH-000518,ACH-000207,0.6537598369010491
30,ACH-000518,ACH-000228,0.6935673349925241
31,ACH-000518,ACH-000238,0.7062449244971375
32,ACH-000518,ACH-000415,0.7516045448414345
33,ACH-000518,ACH-000472,0.7826287106639608
34,ACH-000518,ACH-000500,0.5720292092363598
35,ACH-000518,ACH-000503,0.6227922227469973
36,ACH-000548,ACH-000188,0.7773246454756162
37,ACH-000548,ACH-000207,0.6622175221694845
38,ACH-000548,ACH-000228,0.7149700127836938
39,ACH-000548,ACH-000238,0.7172369471959862
40,ACH-000548,ACH-000415,0.7674172058241899
41,ACH-000548,ACH-000472,0.8008028048475309
42,ACH-000548,ACH-000500,0.5832385002967732
43,ACH-000548,ACH-000503,0.6432798783058287
44,ACH-000548,ACH-000518,0.7382115589200436
45,ACH-000549,ACH-000188,0.7474219919585
46,ACH-000549,ACH-000207,0.6501853268700202
47,ACH-000549,ACH-000228,0.7125059829070491
