,ACH-000012,ACH-000015,ACH-000021,ACH-000030,ACH-000035,ACH-000086,ACH-000092,ACH-000150,ACH-000153,ACH-000187,ACH-000706,ACH-000257,ACH-000261,ACH-000264,ACH-000861,ACH-000290,ACH-000292,ACH-000311,ACH-000319,ACH-000331,ACH-000335,ACH-000378,ACH-000390,ACH-000395,ACH-000414,ACH-000416,ACH-000434,ACH-000444,ACH-000448,ACH-000454,ACH-000463,ACH-000481,ACH-000496,ACH-000510,ACH-000511,ACH-000521,ACH-000528,ACH-000585,ACH-000589,ACH-000596,ACH-000627,ACH-000638,ACH-000639,ACH-000648,ACH-000662,ACH-000665,ACH-000677,ACH-000681,ACH-000695,ACH-000718,ACH-000747,ACH-000766,ACH-000767,ACH-000769,ACH-000781,ACH-000785,ACH-000787,ACH-000790,ACH-000791,ACH-000800,ACH-000837,ACH-000840,ACH-000841,ACH-000843,ACH-000851,ACH-000853,ACH-000858,ACH-000866,ACH-000867,ACH-000869,ACH-000878,ACH-000888,ACH-000890,ACH-000900,ACH-000901,ACH-000912,ACH-000916,ACH-000921,ACH-000924,ACH-000929,ACH-000980,ACH-001075,ACH-000143,ACH-000251,ACH-000337,ACH-000339,ACH-000757,ACH-000872,ACH-000975,ACH-001555,ACH-000029,ACH-000700
ACH-000706,0.7765122310248912,0.7823321174140483,0.7467934768886589,0.7895959114273342,0.7487065506212449,0.7540088617250846,0.7749837296873029,0.7238804057154601,0.6359233103493235,0.6859867762578915,1.0,0.6209030482031842,0.7933726601358441,0.7980929396073158,0.7416672283935996,0.8014068025534494,0.730982938444979,0.7034644896676685,0.7544776806473394,0.7761589005713319,0.6767874169248768,0.7021532974491848,0.7890201033109403,0.6712325317002074,0.7516778561746462,0.8166202474068766,0.7346717719999067,0.7536093317848703,0.7830388060498271,0.7180887080986976,0.7576106468976803,0.7646913681066827,0.739429806182393,0.7832545167839065,0.7897042567390123,0.7266867204730115,0.799133422177806,0.7778073791753525,0.7755893039432281,0.6964440075628068,0.74046104161309,0.7439693435129794,0.786670903231892,0.7028050827641222,0.5948643486204452,0.780927008212466,0.7375819942380651,0.7457865934741333,0.6237690146084277,0.7168574643486728,0.7658415872355456,0.7561979434618844,0.720123779406245,0.733589875382328,0.8094952202679737,0.7460101717232319,0.7806718861130636,0.7340622119533491,0.7600430704945548,0.6773821363946942,0.7667531658726092,0.6744793945446913,0.7120823516202539,0.7624634476785744,0.74001199682649,0.7742445016774272,0.7793209003496712,0.8057175252409904,0.8083102059539617,0.7471836536192994,0.6495565714487337,0.7956104175301186,0.7235552576447495,0.7401850513206173,0.7736812703320972,0.7875947056813078,0.5268384033019963,0.7720798294896294,0.7782820612645849,0.6811852749982482,0.8120069068038018,0.7140859570663166,0.7202109884023138,0.6676258503160362,0.6941485887478797,0.7961888281369235,0.7118970043416758,0.7762916088667893,0.7804969955942982,0.674234823385994,0.7920829892687963,0.6039358668835423
ACH-000257,0.6297033896851797,0.6086571468143296,0.6091214091433117,0.6318980362799932,0.6017483851113293,0.6181710821947582,0.6274843885272978,0.5727105438600291,0.5279512646098817,0.5991707370967512,0.6209030482031842,1.0,0.6445166601070956,0.6293048926138619,0.6114953006282802,0.6597953721300526,0.57003012617264,0.5916609419301491,0.6146460514924484,0.6189981563292838,0.5486825162474319,0.5608737561149478,0.6207572206223947,0.5717900647819473,0.6111273391043333,0.6449643266155122,0.5840322102394347,0.6161954813574004,0.6251032613078079,0.5652070207485492,0.6103189223640068,0.635960536875497,0.6155388858947803,0.6257961264280788,0.6282817090855759,0.600719252728345,0.651205152281716,0.6239317727667514,0.6252820039433346,0.5752681674775248,0.6229111269708174,0.6109725480164034,0.652029170075673,0.5851527315876368,0.5108621091958059,0.6069271940984529,0.5749925481659142,0.5919497239516126,0.5433548662933656,0.6223769012053088,0.6135690988777366,0.6128132877546728,0.6045893582892227,0.6172663280335118,0.6390107965291013,0.605363762053745,0.6286286480873167,0.5758796725786185,0.6185935041946178,0.557855336089418,0.627715299785565,0.5439007850952644,0.5965983108091385,0.6063643496718227,0.612969746655479,0.6189107838263318,0.624811175863796,0.6437032752387997,0.6436737598324476,0.6070243087664928,0.5282082615395315,0.6414949497321003,0.599996145651016,0.6070878733174602,0.6315898429692859,0.6324784755695523,0.4471585869257406,0.6314206534042963,0.6346731208846991,0.564228983340987,0.6539650508636785,0.5753545363983192,0.6071752322445029,0.53264663801066,0.556027795739174,0.6388578491332262,0.5815656214133471,0.610971608161263,0.6354898384939248,0.5668056689546593,0.6404124508519654,0.5028333493578698
ACH-000261,0.7879579300265435,0.7917353939596018,0.7810260660066468,0.8281191459115114,0.749940420755855,0.7808432541167795,0.7995093338502061,0.7204700152522644,0.6478053014024877,0.7194717661513818,0.7933726601358441,0.6445166601070956,1.0,0.8178706055945888,0.7731196282452197,0.8261986811715805,0.7273084890494924,0.7278635538673222,0.7806324107869114,0.800775637045384,0.7082419439232378,0.7263991897522903,0.7943951573789628,0.6920556754080794,0.7820810229352427,0.8318254881875684,0.7526889291971608,0.7707955361610827,0.8099165099110981,0.7129729542019292,0.7903316752630221,0.7970212552219861,0.7641065090329309,0.8049540932544202,0.8079968636055606,0.7314015617115054,0.8276541699395293,0.7974350807780253,0.7882619092502546,0.7154850202110125,0.7653547771058906,0.7687726313628004,0.8221377007029473,0.7284065577885624,0.6056977747817595,0.8233609444911781,0.7674641029492238,0.760242339325868,0.645779617385157,0.7595792730899661,0.7924486975920099,0.7944330769914532,0.7367865172012532,0.7598695625855819,0.8246895953748458,0.7535331729775864,0.8015900131081577,0.7181375058639766,0.7890754906097975,0.6813508046113773,0.7893638024143321,0.7021139971062357,0.7539237142586437,0.7711021627819924,0.761452509899718,0.7976255634892714,0.7913952518861708,0.8243666939100157,0.8454860110520236,0.7588178039158346,0.683905596005955,0.8180875929937019,0.7558714589988578,0.7724183473470903,0.8253360604335437,0.8144000822710038,0.5354939813178875,0.7989578659581378,0.7817694886983765,0.6975511699948312,0.829842827645544,0.7397045239266103,0.7421352979901656,0.6743267279688564,0.7068031587169663,0.8274950023621364,0.7200203411717123,0.7888573550187999,0.8066599842091341,0.6951218633207767,0.8076998360071517,0.6161094318840953
ACH-000264,0.7906229302708715,0.7603536558695398,0.755398493329373,0.800617460461212,0.7446390120148101,0.758359332748121,0.7781848464980078,0.715701770109599,0.6349292945278031,0.7033113929190428,0.7980929396073158,0.6293048926138619,0.8178706055945888,1.0,0.7437797655269959,0.8210665015379158,0.7225728196423645,0.726213454359698,0.7525562124384589,0.7806223132099628,0.6823225245458235,0.7016729588164135,0.7905160793275994,0.6891625691774064,0.7668670979502681,0.8291249368167075,0.7391315273207745,0.7598868059833177,0.7922518271225031,0.6977097478517952,0.7730461759297373,0.7820327851668917,0.7394764562842816,0.7891898152394277,0.8012341515649708,0.7335402365414637,0.8140907804526478,0.7639551598239336,0.7776292404427384,0.709914814809489,0.7443302767854221,0.7549923516813681,0.8051854297654497,0.7167530502135409,0.5992431381939703,0.7951397780130834,0.7335779899606352,0.7356913094904501,0.6371390660680766,0.7495187982397435,0.7688608325891602,0.77834198975747,0.7382731622596629,0.7459602253220282,0.811402923582853,0.7502847476405947,0.7892547828870512,0.7347390061365224,0.7936954031590518,0.6821524654382974,0.780527714763978,0.6864311748365747,0.7340720569349651,0.7559788915779566,0.7433712842377206,0.7745013352198414,0.777838473932943,0.8149190057830022,0.8334223133157769,0.7514055591568931,0.64880384953098,0.8129108299151419,0.7434753174058011,0.7642388637592583,0.7912223260044572,0.7960532597936402,0.5221889221438831,0.7872040665528531,0.7824960063428889,0.678393806921406,0.8198802306982262,0.7190039750747086,0.7240160474082652,0.6645142940669636,0.7059122009511161,0.8063057974317349,0.6911174764523517,0.7556464936485693,0.7949003105808015,0.6794851787553563,0.7969060685292733,0.6002850429385079
ACH-000861,0.7693425333425611,0.7701157327277902,0.7635132063321186,0.7963318734178504,0.7210258666327691,0.7602770809029411,0.7545718497637748,0.6860389876346754,0.6377746141568453,0.6847224207639837,0.7416672283935996,0.6114953006282802,0.7731196282452197,0.7437797655269959,1.0,0.7501525522182948,0.6956534454319278,0.7242795522259936,0.7319485470582655,0.7600627602511097,0.6766972190086278,0.682384306652999,0.7460714226733319,0.6764239039631315,0.7614569005726182,0.781211490977288,0.7099028515589255,0.7227119215595007,0.7553051911546834,0.6988456767725706,0.7564181515561188,0.7531791291283657,0.7563870173806669,0.7752333832549703,0.7526474123864367,0.7136659178919893,0.8013072116231427,0.7718035904882802,0.7572041828086256,0.6716927563621452,0.7617937965167978,0.7618584190332519,0.7651883205975769,0.6918179351497944,0.5835138707710923,0.7586580243850407,0.7298307725958534,0.7449188131485565,0.582295831795829,0.7207785582411752,0.7613345009346785,0.7517731766011261,0.692817685797597,0.7703470190289538,0.7861511163997587,0.7418930477220127,0.7698557734429907,0.6813460656841925,0.767506909798223,0.6448433610063224,0.7783446671210278,0.6689009861233404,0.7378507827294363,0.7172223912404472,0.7701716932019409,0.7551565777618243,0.7435957610919568,0.7573662273996871,0.7759664330859392,0.7213679772022874,0.6356898491219041,0.7627412996815807,0.7351052833211777,0.7498206185701553,0.807620203900173,0.7754943449644759,0.5105872530566922,0.7479683892757646,0.7390909168279675,0.654774958612264,0.7758135349554093,0.7001845282378599,0.686747074671346,0.671619723879488,0.6736431703452561,0.8064658964837301,0.7310543413830191,0.7618231207708444,0.7585905723193415,0.6677097206510115,0.7644147556832227,0.5882871180858594
ACH-000290,0.7936243353041539,0.7830920219939044,0.7609370531294648,0.8060122687096134,0.7476997169897052,0.7600378742376251,0.7962161759052047,0.7351427893248331,0.6394323991193549,0.735655571205873,0.8014068025534494,0.6597953721300526,0.8261986811715805,0.8210665015379158,0.7501525522182948,1.0,0.721756417151203,0.7128625496648651,0.7699796244029812,0.8040136599121537,0.6830966839123815,0.7155415820754809,0.7997047300066654,0.6892475591011199,0.768219008174761,0.838290369927282,0.7516288386778359,0.7640352291207666,0.8103196483182856,0.7131276936661266,0.7848435624444945,0.7924423923126201,0.7623482909561424,0.8008702759412953,0.8061149116662037,0.7377993843244276,0.8206702809326296,0.798776905049441,0.7892203644915964,0.7197418041100583,0.7613964616818085,0.7444223615697835,0.8420424810045781,0.7275855582664218,0.6094758292768916,0.8007037527913516,0.7472275227982516,0.7460241404070449,0.6716186112703547,0.7568709914779994,0.7796403359311537,0.783049241234247,0.7644009177283942,0.7479994912572578,0.8209267239017692,0.7627548047911263,0.7974582582388049,0.7217949559942183,0.779890490460029,0.7006726046437727,0.7794993632852161,0.7028375740160819,0.7294326895612426,0.7685037658538567,0.7504155671363668,0.7918902069272834,0.7959353732822524,0.8416018707351002,0.8592490237866426,0.7704471109770574,0.6646540566954613,0.8302047214505655,0.7384470965366629,0.752007823264341,0.8058600667882303,0.8125326006428215,0.5357962358881324,0.793241101490781,0.7991018434238183,0.7015190060798485,0.8527358314504832,0.7336634953131019,0.7512254879138873,0.6772953052731202,0.7078320487448383,0.8129732287001029,0.6993412605473914,0.7700588808826978,0.8070800225688365,0.6876075982008596,0.8163810490993387,0.6241418540649848
ACH-000292,0.7141977369734378,0.7489013375296955,0.7026896283043664,0.7429282618605836,0.7022822826409533,0.6967833396505191,0.6946436066092215,0.6818854609369492,0.6178428731750286,0.6172047543101776,0.730982938444979,0.57003012617264,0.7273084890494924,0.7225728196423645,0.6956534454319278,0.721756417151203,1.0,0.6477625126538653,0.6957481353699944,0.6858730588467405,0.6201607569023964,0.6563947097309841,0.7150986654143184,0.6311152710515945,0.6935309360543147,0.7278821420646054,0.6593376314303696,0.6909668131601214,0.7046298056314503,0.6574592982018521,0.6967074721412195,0.6991714114660208,0.6939697217971125,0.7386123768518607,0.7528662940650865,0.6585755616454101,0.719068396677793,0.7093074038817762,0.7116557197557362,0.6490536755433007,0.7028310323572966,0.6789019851659702,0.7192184702624635,0.6376205436624979,0.5478227948641008,0.7103721645795259,0.6722863444013911,0.7040998217730416,0.5579875135905734,0.6617303586185891,0.7108935288940298,0.698809862302869,0.661451410579829,0.6920530086105674,0.7435754722815661,0.6772770274872078,0.7236394823289598,0.7347095402329012,0.7020679923745481,0.6109005372895568,0.7208382974148483,0.6150290883520809,0.671312810875809,0.6858584804295782,0.679770776698422,0.6990385690883228,0.7114452253620474,0.7304751673619642,0.7336608788396126,0.6766745034240967,0.623179254187818,0.7193828607765358,0.6642353276343381,0.6903461060249576,0.7309139361178943,0.7368092623063894,0.48755861574156883,0.6978422094488302,0.7008947262226407,0.6213879189631676,0.7346831283575093,0.6619410810554969,0.6612375566710699,0.6191048333318114,0.6201572833449964,0.7342727936969948,0.6738639266892831,0.7119368292536222,0.7076504817704864,0.6257964798941926,0.719107526143599,0.5514782467188297
ACH-000311,0.7314779263583131,0.6976747116157966,0.7551209194429013,0.7427677587266115,0.6820570737142804,0.6874785591525174,0.7013215535431906,0.6442740379827562,0.6046285605644734,0.6563758293586749,0.7034644896676685,0.5916609419301491,0.7278635538673222,0.726213454359698,0.7242795522259936,0.7128625496648651,0.6477625126538653,1.0,0.6834086245627156,0.6971070952787022,0.6320171926907389,0.6297101293606355,0.7227370836226229,0.6488431375876459,0.8156133546829191,0.7429413645314409,0.6587540411859263,0.7037369074882033,0.7252132380203669,0.6420342667728665,0.7204622401067126,0.6955879334203213,0.7476925925825577,0.714724784389764,0.7160908490332872,0.7378741751171384,0.7608285268700455,0.7123048573502042,0.7575137051540005,0.6470850102862672,0.7169810073519032,0.7416568847092356,0.7250165806670965,0.6712874389680027,0.5633374036836784,0.7059806672297373,0.6711981889367227,0.7624667948304097,0.5557217772265611,0.728807080347772,0.6975777770208569,0.7313462934067942,0.6536539258791674,0.7099496911943359,0.7896952003837396,0.7533237707613152,0.7333245290791943,0.6450622881519789,0.7899491319876222,0.6216226522931009,0.7909288546758546,0.6161963359555526,0.7514631464420309,0.6713115690408782,0.7149562176669467,0.6970180024934512,0.6963396644985969,0.720137291991383,0.7396622104054614,0.6917066503705127,0.5985010504688743,0.7318124611680772,0.691507100769595,0.738423045942664,0.7334139115869732,0.7121138310012153,0.4929462995129564,0.7037616487876203,0.6931825486300249,0.6174808366193526,0.7231751644306272,0.6867508888615309,0.6437092754849137,0.6261664558426778,0.6340959969386919,0.7585680272316383,0.7083473253405357,0.6920670573155765,0.7173291972514646,0.6391383395533758,0.718328410662125,0.5299636229105514
ACH-000319,0.7591681506473088,0.7534110366807683,0.7376499658545022,0.7751456884596731,0.7274250567968271,0.7393340975480932,0.7409774175153985,0.6955357655634602,0.624338497183707,0.6716403259622152,0.7544776806473394,0.6146460514924484,0.7806324107869114,0.7525562124384589,0.7319485470582655,0.7699796244029812,0.6957481353699944,0.6834086245627156,1.0,0.7477105243988545,0.6744527322731497,0.6840909061734434,0.7446887747397952,0.6612630572629098,0.7233577980546438,0.7897971258302655,0.711650901346243,0.7339237603856371,0.7557517420724884,0.6877785642561878,0.7365357133353158,0.7373838188288903,0.7169022778765789,0.7700976815102994,0.7598519466781082,0.6838222064089824,0.7642247172125092,0.7619710009299664,0.7356223046018053,0.6831528930838432,0.7221572333551095,0.7118605964775151,0.7686305039532761,0.6765938565071163,0.5740724170602187,0.7734674865480828,0.7225895693524037,0.7155592793810585,0.611643797453202,0.697386259976431,0.7457320009770894,0.7379596908387351,0.7024272531471333,0.7103897519908342,0.7703660261519286,0.7081440974975375,0.7529286267704488,0.6885975344831914,0.7307285449050656,0.650464163621701,0.7422615924441974,0.666608968852541,0.6981388595189044,0.7383012545669545,0.7138372328865131,0.7436192436724998,0.7421774150338932,0.7756273781329703,0.7886271618560439,0.720041159504074,0.653628695038858,0.7670762269908702,0.7139000780975415,0.7277316423351684,0.769185113414303,0.768195138035222,0.5113880618569591,0.7453409295887601,0.7430167112123717,0.6657500486031945,0.7814684091778096,0.7036925876206528,0.7008033096270112,0.6497202812972317,0.6648905736418149,0.7807162691531496,0.6847728288951944,0.7432183177880952,0.7561930843115063,0.6678330589532135,0.762171358056375,0.5800656055487934
ACH-000331,0.7634663128877399,0.7568863511594852,0.7407386433449821,0.777848185995422,0.7466173616749878,0.765971131354042,0.7954814483957454,0.7193224535359817,0.6212446031415033,0.693470366884227,0.7761589005713319,0.6189981563292838,0.800775637045384,0.7806223132099628,0.7600627602511097,0.8040136599121537,0.6858730588467405,0.6971070952787022,0.7477105243988545,1.0,0.697881254695057,0.7145984623411885,0.7566238278155237,0.6660946833263345,0.7441178675850609,0.8176828146591569,0.7569117953011147,0.745723307279753,0.7781543283354446,0.714830261212003,0.7689954985751095,0.7622122084038029,0.7647983299469528,0.7622891877067622,0.7889751644336455,0.7347855706899902,0.7993598482551462,0.7757779693875074,0.7582095814389362,0.6958447538423307,0.7485541420176949,0.7469951801540545,0.8078544355006703,0.7134734258062894,0.5993163091781001,0.7935477751998375,0.7167705676357852,0.721438391173292,0.6261746131547357,0.7398451861951938,0.7708715420434306,0.7653586924371262,0.7193060072689043,0.7327672064765093,0.7965854778907917,0.7337526552263636,0.7799509595070626,0.6803366999490856,0.7568092574088159,0.6822092579890605,0.7611528607703619,0.6972463179480232,0.7109088610961087,0.7398997777867112,0.7537449823823301,0.7976669454652836,0.7678566317069523,0.8202274375391492,0.8220086464609884,0.7386122706967577,0.6522454454520653,0.8015605637271992,0.7387875227720039,0.7381680039930965,0.7661931208438094,0.7898733884237983,0.5264297766518544,0.777613445929299,0.7751445581716783,0.6688548880473802,0.8006140454097418,0.7185093102059462,0.7195515433667979,0.6824875697228802,0.6940194396173228,0.7994391370419853,0.681484944168722,0.7563419688665572,0.7917361274075685,0.6834038601141751,0.7916929795416414,0.6247414724868764
ACH-000335,0.6903723520659314,0.6767315468636611,0.6702754196359122,0.7107125699048745,0.6487426312751541,0.6934177877899673,0.7002435246650256,0.6093117603723784,0.5778337334896354,0.6100186135508893,0.6767874169248768,0.5486825162474319,0.7082419439232378,0.6823225245458235,0.6766972190086278,0.6830966839123815,0.6201607569023964,0.6320171926907389,0.6744527322731497,0.697881254695057,1.0,0.6249878543990243,0.6811277093267737,0.5979401341308584,0.6676330537308482,0.7069827623661049,0.6500971048279611,0.6578289266844438,0.6811460798367586,0.6499481951537321,0.6752748396633322,0.6905943789251624,0.6756265726697194,0.6917571055586206,0.684314103035221,0.6314107457532516,0.6902397129648187,0.6717792058687612,0.6768162555089499,0.6217981747609879,0.6722321407924495,0.6693285837840262,0.6908941967918287,0.6253150893191848,0.5347881126363808,0.7017558322892518,0.6534966044247347,0.6545162278979234,0.5504235445531349,0.6475943827972076,0.6836414610290411,0.6763376601256301,0.6082480028847423,0.6584418857463589,0.6945897678575853,0.641904449711978,0.7012835950499713,0.62558941837117,0.6750600578113372,0.603261422866974,0.6803301653467941,0.6009936822313099,0.6513651748097735,0.6681481042846386,0.6713487117484195,0.6955728167623921,0.6746251510104058,0.7041243552467161,0.6916194184708884,0.6465870555296932,0.5948298399763342,0.6998715773926895,0.6563939396999061,0.6692862050159776,0.6950231377671853,0.696890548857113,0.47357444194133846,0.6857014202902502,0.6781758244651753,0.602724859583329,0.6936017719047098,0.6285788958671906,0.635226829046536,0.5991757401751774,0.6005303703835561,0.7123891560497627,0.6484003150776673,0.6745679543323206,0.6888874158782278,0.6108904458263016,0.6816696218880824,0.539038560360481
ACH-000378,0.707724455473396,0.7065196785989409,0.6819598158172057,0.72646276956197,0.6705680184241628,0.6990486562873988,0.6988838755635594,0.6646458911208237,0.5743967379040038,0.6084634385724236,0.7021532974491848,0.5608737561149478,0.7263991897522903,0.7016729588164135,0.682384306652999,0.7155415820754809,0.6563947097309841,0.6297101293606355,0.6840909061734434,0.7145984623411885,0.6249878543990243,1.0,0.6988600298321108,0.630365670902855,0.66677070361726,0.7353200141547082,0.6840374801417672,0.6887264919403626,0.7007960461846884,0.6566708452311814,0.6954102377176363,0.6855068392421226,0.6769260403276276,0.7292936272448767,0.7023442347957136,0.6580467222981159,0.711725329028897,0.6973431337514531,0.700870046602454,0.6659511602947557,0.6911369495804722,0.6633595742552885,0.7120088124832207,0.6403333892234822,0.5669873637742058,0.7182938863486265,0.6787646040418839,0.6671409716744321,0.5636495613406471,0.6568584462814008,0.6941074362067974,0.6978601409894203,0.6601174745187781,0.6642913979263695,0.7115087427755774,0.6501837992893329,0.7117793809443318,0.6377298449097453,0.6821559617167262,0.6399456095390459,0.7000671443308333,0.6432845642739706,0.649789250466061,0.6877575746855089,0.6749687733531593,0.7181070999705648,0.7099312089507501,0.7302966733994041,0.7275052031334976,0.6647494576818366,0.6199321170900454,0.7127985939225889,0.6773933179792567,0.6964987041625871,0.7192412081848477,0.722102277244366,0.4884789582324787,0.7082207373613414,0.6964630195255302,0.6207719355945308,0.7228259012464118,0.6612078831975814,0.662054536602019,0.619897775213174,0.6559446152106067,0.7357541896132335,0.6247414376995158,0.697663239432011,0.7098821939824558,0.6346578353952721,0.733261172652832,0.5993668648192046
ACH-000390,0.7895213163270491,0.7808807577912834,0.7612359085832173,0.8028266000462507,0.7451542001071562,0.7526356677719441,0.7666346944725524,0.7003070870274734,0.6337454035168104,0.6977893383333679,0.7890201033109403,0.6207572206223947,0.7943951573789628,0.7905160793275994,0.7460714226733319,0.7997047300066654,0.7150986654143184,0.7227370836226229,0.7446887747397952,0.7566238278155237,0.6811277093267737,0.6988600298321108,1.0,0.6801643274975888,0.7663296310226279,0.8163331704776051,0.7192541007656698,0.7424198897711347,0.7869072274288424,0.7215697610676007,0.7625277332316559,0.7695538839191002,0.7486795264292747,0.7912944141950611,0.7672847669634384,0.7273110767057719,0.7918695613737629,0.7649454316796815,0.7718103976090308,0.7035500589650509,0.7389443837408399,0.7542342846796931,0.7922080192834149,0.7015778800527575,0.5989850369249154,0.7838700985313755,0.7298708436527805,0.748932097628066,0.62347641360293,0.7243079804279384,0.7696740342563717,0.7633982227731536,0.735662938043739,0.7497548603644181,0.8123314061246821,0.7499812700263758,0.7809659998713165,0.7169887012693894,0.7839682557794039,0.674457265703787,0.7787292183285575,0.6824880059780769,0.7414062776978764,0.7588319618512602,0.7354749262517313,0.7679329467641537,0.7754531783635628,0.8007480290389762,0.8152930325540413,0.7597270207531708,0.6424356391905734,0.8003418492382951,0.7297704558929976,0.7552556857554599,0.7756641467921572,0.7818891120224917,0.5315545686800061,0.7655296226854316,0.7690172356653295,0.6834842904826015,0.8028156770903285,0.7254910072829643,0.7164156041753474,0.651059361714019,0.7072803483335838,0.7977857233976956,0.7194279366557805,0.7608306426782829,0.78223019640196,0.6787417727077826,0.7950344553373068,0.6012351744193903
ACH-000395,0.6975176859356429,0.6797981524793086,0.6772662264001774,0.7206993149410422,0.6455870839728767,0.6682527830580636,0.6756268577949576,0.6448519691899267,0.5683813389077543,0.614846515296152,0.6712325317002074,0.5717900647819473,0.6920556754080794,0.6891625691774064,0.6764239039631315,0.6892475591011199,0.6311152710515945,0.6488431375876459,0.6612630572629098,0.6660946833263345,0.5979401341308584,0.630365670902855,0.6801643274975888,1.0,0.6808171033502135,0.7119557953518769,0.637568378092107,0.6585591188583451,0.6885864030958996,0.6255304771404693,0.6679702116415626,0.6755661702141043,0.6757516911815642,0.6872172557248238,0.6926086910116774,0.6661768775218109,0.705685880737214,0.6795437240642634,0.6852786719631593,0.6363779229443695,0.7025242656292578,0.6510541532749562,0.6951347486482953,0.6360946344731995,0.5555752814298122,0.6763310917842796,0.6304669602696411,0.6793218631037228,0.5600014011984211,0.6799912515660776,0.659114124387605,0.6705920026559788,0.6318576164717116,0.672723381615475,0.7077914879435192,0.663010496984606,0.7108506850757385,0.6084470997723913,0.6729911172153086,0.596862840794928,0.7032147895268348,0.6116296951534744,0.6574255240492746,0.6524531998806855,0.6760037490272546,0.6762892502031203,0.6749005095847367,0.6895624678654891,0.6943173642355318,0.6425093936696149,0.5978894397330289,0.7068141694231622,0.6543710602918693,0.6632394939683098,0.7139382357413439,0.6834800419651486,0.4880622182444794,0.6792364916285295,0.6778924198891111,0.6015837188154269,0.6927421166174356,0.6418296892377102,0.6346878365651875,0.5984258666601759,0.6049231346937052,0.724118614285988,0.621539547887411,0.6622923888214053,0.6774931416443475,0.6150020153320874,0.7020876478689279,0.5494895950311649
ACH-000414,0.7678094182943036,0.7522753295073389,0.7936634661243134,0.7884526842314861,0.7251593121257712,0.7276200283494454,0.7514570822337894,0.6880038865405204,0.6371432809100953,0.6935360411949301,0.7516778561746462,0.6111273391043333,0.7820810229352427,0.7668670979502681,0.7614569005726182,0.768219008174761,0.6935309360543147,0.8156133546829191,0.7233577980546438,0.7441178675850609,0.6676330537308482,0.66677070361726,0.7663296310226279,0.6808171033502135,1.0,0.7871188627952094,0.6976648603931918,0.7375506619217218,0.7737306805697463,0.6677230384272117,0.7567413980481698,0.7373667427648077,0.7871763399597727,0.7614940516895705,0.755015826367186,0.7682054214137862,0.7947307162854654,0.7624556534085225,0.7964611266896211,0.6713427193420538,0.7560094539769407,0.7788756834508433,0.7767258101703353,0.7049484845649773,0.5809391197816661,0.7529667541961713,0.7154749999060855,0.8089540613152186,0.5920488530445706,0.7658939160818242,0.7401870186946633,0.769557158811562,0.6854643666689048,0.749236992839641,0.8409696321836615,0.7905419639327989,0.774747849697373,0.6779069353090716,0.8212813590256992,0.6460031714198483,0.8236920403791995,0.6528589267712758,0.7916369151483789,0.7155481565619966,0.7449143254103691,0.7430889886142276,0.729331341287028,0.7703422041253689,0.7875188022582733,0.7293112452496442,0.6422692297378148,0.7812339899130655,0.733135966110713,0.780230736807585,0.7870820199450558,0.7573867058915218,0.5082620107524435,0.7397458245023828,0.7368404711862133,0.648180896839722,0.771416436990195,0.7268620984605729,0.6851040066248049,0.6619233364853868,0.6562660260066396,0.8039772249107459,0.745668830211473,0.7419132736562573,0.7634437582817337,0.6719213336308835,0.7525868266376298,0.562434201580883
ACH-000416,0.8124885521279813,0.8085827751406794,0.7912153752347396,0.820732789795184,0.7703829829803305,0.7903098749742847,0.8084547358202658,0.7389693696736257,0.6421725338618529,0.7241999749764003,0.8166202474068766,0.6449643266155122,0.8318254881875684,0.8291249368167075,0.781211490977288,0.838290369927282,0.7278821420646054,0.7429413645314409,0.7897971258302655,0.8176828146591569,0.7069827623661049,0.7353200141547082,0.8163331704776051,0.7119557953518769,0.7871188627952094,1.0,0.7647724215079316,0.7832735406664979,0.8191824099826333,0.7359617562002393,0.8044409038001631,0.7875736614802552,0.7805578839322433,0.825386492255203,0.815847787455104,0.7626373487954738,0.833057423737849,0.80883170753141,0.8002015720113289,0.7298715443393539,0.7852596818875148,0.7647267714383267,0.8323372635900544,0.7368753208451649,0.616823801946888,0.8120082118409752,0.7623538373981267,0.7724609105657713,0.6563702107468564,0.7559532245440839,0.8010813079751704,0.8028721932727015,0.762458774871041,0.7626633590326443,0.8513725164377995,0.7898873357719142,0.812306385062589,0.735419441754156,0.7975945619940653,0.7087930746422033,0.8074428870694581,0.7086116219784138,0.7508008749556387,0.7746286955583813,0.771377118071783,0.8101114503657021,0.7984055742161855,0.8367330869101159,0.8534140976421858,0.770794213239509,0.6852864669890668,0.8474015560128102,0.7584404235553504,0.7803893137969576,0.8171662928624598,0.8177740303450735,0.541270243989661,0.8086953442325173,0.812240107782305,0.7100786121516566,0.8497659430621683,0.7467832446708036,0.7555263698933413,0.6956124171523008,0.7244700009000651,0.8461230304727293,0.7182161203518532,0.79378569879306,0.8218492158877061,0.7021485593671183,0.8193312395432395,0.6271779433669048
