,x,y,measure
102,ACH-000527,ACH-000460,0.8320538784019396
103,ACH-000527,ACH-000520,0.7605239346083765
104,ACH-000527,ACH-000524,0.8223767033086359
105,ACH-000542,ACH-000013,0.8011396221901076
106,ACH-000542,ACH-000116,0.7937030945662898
107,ACH-000542,ACH-000123,0.8030649330450198
108,ACH-000542,ACH-000132,0.7609812358133571
109,ACH-000542,ACH-000237,0.8068237045431764
110,ACH-000542,ACH-000256,0.7297661028353777
111,ACH-000542,ACH-000278,0.7797606146976335
112,ACH-000542,ACH-000280,0.7780034948703957
113,ACH-000542,ACH-000291,0.7928638509625959
114,ACH-000542,ACH-000308,0.8179241581152494
115,ACH-000542,ACH-000324,0.8142994457025742
116,ACH-000542,ACH-000460,0.8053722455935789
117,ACH-000542,ACH-000520,0.7539504457315406
118,ACH-000542,ACH-000524,0.7990476858804844
119,ACH-000542,ACH-000527,0.8358791347461577
120,ACH-000584,ACH-000013,0.8121083878490191
121,ACH-000584,ACH-000116,0.7923438326466787
122,ACH-000584,ACH-000123,0.7773021231768871
123,ACH-000584,ACH-000132,0.7551495298256549
124,ACH-000584,ACH-000237,0.7860087259651353
125,ACH-000584,ACH-000256,0.7371144812500018
126,ACH-000584,ACH-000278,0.7513962404973571
127,ACH-000584,ACH-000280,0.7760726722259171
128,ACH-000584,ACH-000291,0.7868531996641283
129,ACH-000584,ACH-000308,0.8180235921697001
130,ACH-000584,ACH-000324,0.7893970283290638
131,ACH-000584,ACH-000460,0.8083812274795359
132,ACH-000584,ACH-000520,0.7403228544489149
133,ACH-000584,ACH-000524,0.8016043444303326
134,ACH-000584,ACH-000527,0.8206647128849429
135,ACH-000584,ACH-000542,0.7971311599630098
136,ACH-000608,ACH-000013,0.7806241816614684
137,ACH-000608,ACH-000116,0.7677296188521092
138,ACH-000608,ACH-000123,0.7610442841217238
139,ACH-000608,ACH-000132,0.7134452779842988
140,ACH-000608,ACH-000237,0.7597524030946801
141,ACH-000608,ACH-000256,0.7369079133470101
142,ACH-000608,ACH-000278,0.7391913476865246
143,ACH-000608,ACH-000280,0.7532876936014958
144,ACH-000608,ACH-000291,0.7639757499235684
145,ACH-000608,ACH-000308,0.7928433498589329
146,ACH-000608,ACH-000324,0.7728430573422067
147,ACH-000608,ACH-000460,0.7729190857958456
148,ACH-000608,ACH-000520,0.725210407031488
149,ACH-000608,ACH-000524,0.7906131698134752
150,ACH-000608,ACH-000527,0.8076069749118451
151,ACH-000608,ACH-000542,0.7846341700149465
152,ACH-000608,ACH-000584,0.7812061572997341
153,ACH-000646,ACH-000013,0.6924101889330507
154,ACH-000646,ACH-000116,0.6742026774538744
155,ACH-000646,ACH-000123,0.6533161040837149
156,ACH-000646,ACH-000132,0.6302560462747483
157,ACH-000646,ACH-000237,0.6478025781687944
158,ACH-000646,ACH-000256,0.6254545862192469
159,ACH-000646,ACH-000278,0.6320017603382071
160,ACH-000646,ACH-000280,0.6622316155337915
161,ACH-000646,ACH-000291,0.6754323509240034
162,ACH-000646,ACH-000308,0.6803872513085274
163,ACH-000646,ACH-000324,0.6771531223389792
164,ACH-000646,ACH-000460,0.6907292166280079
165,ACH-000646,ACH-000520,0.6293715269973356
166,ACH-000646,ACH-000524,0.684249499424617
167,ACH-000646,ACH-000527,0.7126906867079352
168,ACH-000646,ACH-000542,0.6734028706185219
169,ACH-000646,ACH-000584,0.6782429483014477
170,ACH-000646,ACH-000608,0.6609889818240121
171,ACH-000657,ACH-000013,0.8440757984529889
172,ACH-000657,ACH-000116,0.8252316048584489
173,ACH-000657,ACH-000123,0.8306303247247606
174,ACH-000657,ACH-000132,0.7761704901230471
175,ACH-000657,ACH-000237,0.8082877253832098
176,ACH-000657,ACH-000256,0.7666804665094227
177,ACH-000657,ACH-000278,0.7777376135755402
178,ACH-000657,ACH-000280,0.8368960586871025
179,ACH-000657,ACH-000291,0.8191273858662415
180,ACH-000657,ACH-000308,0.8453561554847875
181,ACH-000657,ACH-000324,0.8333871572415499
182,ACH-000657,ACH-000460,0.8288321204359066
183,ACH-000657,ACH-000520,0.7772030357009723
184,ACH-000657,ACH-000524,0.8283251009348098
185,ACH-000657,ACH-000527,0.8588922993821684
186,ACH-000657,ACH-000542,0.8464623836226725
187,ACH-000657,ACH-000584,0.8259176106259682
188,ACH-000657,ACH-000608,0.8086095034662922
189,ACH-000657,ACH-000646,0.6975237138256726
190,ACH-000663,ACH-000013,0.7295094157207678
191,ACH-000663,ACH-000116,0.7228945578955782
192,ACH-000663,ACH-000123,0.7268895867994062
193,ACH-000663,ACH-000132,0.6887130941228216
194,ACH-000663,ACH-000237,0.7214801685365877
195,ACH-000663,ACH-000256,0.6712849583775294
196,ACH-000663,ACH-000278,0.6828892726210378
197,ACH-000663,ACH-000280,0.7209886043046159
198,ACH-000663,ACH-000291,0.7248771232255786
199,ACH-000663,ACH-000308,0.7599936787144081
200,ACH-000663,ACH-000324,0.7451596953125694
201,ACH-000663,ACH-000460,0.7399788158821953
202,ACH-000663,ACH-000520,0.6755266694954756
203,ACH-000663,ACH-000524,0.7332756348700652
204,ACH-000663,ACH-000527,0.7631830767582078
205,ACH-000663,ACH-000542,0.7479823792645484
206,ACH-000663,ACH-000584,0.7367460226072191
207,ACH-000663,ACH-000608,0.7050797728669259
208,ACH-000663,ACH-000646,0.6344517509352687
209,ACH-000663,ACH-000657,0.7648129863449056
210,ACH-000688,ACH-000013,0.7015592150685983
211,ACH-000688,ACH-000116,0.706324750569785
212,ACH-000688,ACH-000123,0.7116594782260455
213,ACH-000688,ACH-000132,0.6798620494070126
214,ACH-000688,ACH-000237,0.7045406530184076
215,ACH-000688,ACH-000256,0.6614352169438464
216,ACH-000688,ACH-000278,0.6926824262957466
217,ACH-000688,ACH-000280,0.6787659490848412
218,ACH-000688,ACH-000291,0.7015553224822605
219,ACH-000688,ACH-000308,0.7063144672313716
220,ACH-000688,ACH-000324,0.7273477603718965
221,ACH-000688,ACH-000460,0.7122382360274327
222,ACH-000688,ACH-000520,0.6833241098345131
223,ACH-000688,ACH-000524,0.7258147940485282
224,ACH-000688,ACH-000527,0.7376090796462428
225,ACH-000688,ACH-000542,0.7467213924777344
226,ACH-000688,ACH-000584,0.7008781271064083
227,ACH-000688,ACH-000608,0.7061892874481884
228,ACH-000688,ACH-000646,0.606378803776771
229,ACH-000688,ACH-000657,0.7481661201453689
230,ACH-000688,ACH-000663,0.6405095894278249
231,ACH-000696,ACH-000013,0.8356509463456966
232,ACH-000696,ACH-000116,0.8288174476715992
233,ACH-000696,ACH-000123,0.8198334478674092
234,ACH-000696,ACH-000132,0.7802949796125236
235,ACH-000696,ACH-000237,0.8175842215490003
236,ACH-000696,ACH-000256,0.7651895004645488
237,ACH-000696,ACH-000278,0.8223097723915588
238,ACH-000696,ACH-000280,0.7818282430730638
239,ACH-000696,ACH-000291,0.8181623342046892
240,ACH-000696,ACH-000308,0.8451885560919633
241,ACH-000696,ACH-000324,0.8244890386262077
242,ACH-000696,ACH-000460,0.8207534638310774
243,ACH-000696,ACH-000520,0.7886170608544564
244,ACH-000696,ACH-000524,0.8214102967046522
245,ACH-000696,ACH-000527,0.8605775352594253
246,ACH-000696,ACH-000542,0.8528098734117244
247,ACH-000696,ACH-000584,0.826856376551457
248,ACH-000696,ACH-000608,0.810042256127759
249,ACH-000696,ACH-000646,0.6947718587476883
250,ACH-000696,ACH-000657,0.871678472296221
251,ACH-000696,ACH-000663,0.75086589425516
252,ACH-000696,ACH-000688,0.7572829300471648
253,ACH-000701,ACH-000013,0.7294382769956014
254,ACH-000701,ACH-000116,0.7189738918572883
255,ACH-000701,ACH-000123,0.7268824070751021
256,ACH-000701,ACH-000132,0.6645970892290378
257,ACH-000701,ACH-000237,0.7127501163159672
258,ACH-000701,ACH-000256,0.6718228033864456
259,ACH-000701,ACH-000278,0.6876450099426072
260,ACH-000701,ACH-000280,0.7033244008744739
261,ACH-000701,ACH-000291,0.7195683549347579
262,ACH-000701,ACH-000308,0.7416158817444014
263,ACH-000701,ACH-000324,0.7418891685489387
264,ACH-000701,ACH-000460,0.7258353115356498
265,ACH-000701,ACH-000520,0.6738255585544304
266,ACH-000701,ACH-000524,0.7259052858018664
267,ACH-000701,ACH-000527,0.768301111584423
268,ACH-000701,ACH-000542,0.7496364019424495
269,ACH-000701,ACH-000584,0.7185772393761998
270,ACH-000701,ACH-000608,0.7251336275151964
271,ACH-000701,ACH-000646,0.6295284198707867
272,ACH-000701,ACH-000657,0.7576899613949235
273,ACH-000701,ACH-000663,0.6692248601858871
274,ACH-000701,ACH-000688,0.6747990669744226
275,ACH-000701,ACH-000696,0.7651964133654604
276,ACH-000713,ACH-000013,0.7544757079971439
277,ACH-000713,ACH-000116,0.7263888612422957
278,ACH-000713,ACH-000123,0.7305995691138059
279,ACH-000713,ACH-000132,0.6874712231061642
280,ACH-000713,ACH-000237,0.702159631323011
281,ACH-000713,ACH-000256,0.6518088934891036
282,ACH-000713,ACH-000278,0.6904916458389769
283,ACH-000713,ACH-000280,0.7051634528422829
284,ACH-000713,ACH-000291,0.7055109706335614
285,ACH-000713,ACH-000308,0.7419765278259861
286,ACH-000713,ACH-000324,0.7030771140931529
287,ACH-000713,ACH-000460,0.7258328271399654
288,ACH-000713,ACH-000520,0.6953026039024841
289,ACH-000713,ACH-000524,0.7080881457640352
290,ACH-000713,ACH-000527,0.7338319548606468
291,ACH-000713,ACH-000542,0.7324564780358624
292,ACH-000713,ACH-000584,0.7328335549705891
293,ACH-000713,ACH-000608,0.691867098987429
294,ACH-000713,ACH-000646,0.6143905078385354
295,ACH-000713,ACH-000657,0.7837216397409119
296,ACH-000713,ACH-000663,0.6605936809469767
297,ACH-000713,ACH-000688,0.6316324434518873
298,ACH-000713,ACH-000696,0.7615464711305193
299,ACH-000713,ACH-000701,0.6485255027152108
300,ACH-000796,ACH-000013,0.7705799417303387
301,ACH-000796,ACH-000116,0.7832251210010402
302,ACH-000796,ACH-000123,0.7720552816482238
303,ACH-000796,ACH-000132,0.7217038737232472
304,ACH-000796,ACH-000237,0.7629889567566184
305,ACH-000796,ACH-000256,0.7060969705722485
306,ACH-000796,ACH-000278,0.7395238051559616
307,ACH-000796,ACH-000280,0.7522153882752598
308,ACH-000796,ACH-000291,0.7725084893133131
309,ACH-000796,ACH-000308,0.8025126541249736
310,ACH-000796,ACH-000324,0.7916710085239094
311,ACH-000796,ACH-000460,0.7950602996172275
312,ACH-000796,ACH-000520,0.731727671715042
313,ACH-000796,ACH-000524,0.7769837456960692
314,ACH-000796,ACH-000527,0.8152864684058521
315,ACH-000796,ACH-000542,0.8058660503142642
316,ACH-000796,ACH-000584,0.7773390489726512
317,ACH-000796,ACH-000608,0.7686444405826809
318,ACH-000796,ACH-000646,0.6674878857719823
319,ACH-000796,ACH-000657,0.8176708171656499
320,ACH-000796,ACH-000663,0.720150284873856
321,ACH-000796,ACH-000688,0.7130827795641435
322,ACH-000796,ACH-000696,0.8142368203717629
323,ACH-000796,ACH-000701,0.7291085375828925
324,ACH-000796,ACH-000713,0.7036979884345219
325,ACH-000811,ACH-000013,0.7978837050004775
326,ACH-000811,ACH-000116,0.7809136095292504
327,ACH-000811,ACH-000123,0.7887634887460321
328,ACH-000811,ACH-000132,0.7352405280893912
329,ACH-000811,ACH-000237,0.795932952413567
330,ACH-000811,ACH-000256,0.7408110449476099
331,ACH-000811,ACH-000278,0.7602101100742514
332,ACH-000811,ACH-000280,0.7812357774933772
333,ACH-000811,ACH-000291,0.792448797430107
334,ACH-000811,ACH-000308,0.8068195256003547
335,ACH-000811,ACH-000324,0.8020721293755628
336,ACH-000811,ACH-000460,0.7887352274332877
337,ACH-000811,ACH-000520,0.7528915308283317
338,ACH-000811,ACH-000524,0.7974926328312328
339,ACH-000811,ACH-000527,0.8335078493509906
340,ACH-000811,ACH-000542,0.8196658658198546
341,ACH-000811,ACH-000584,0.7903210902703363
342,ACH-000811,ACH-000608,0.7986197881858237
343,ACH-000811,ACH-000646,0.6779268206924606
344,ACH-000811,ACH-000657,0.8358721459823234
345,ACH-000811,ACH-000663,0.7315265498507654
346,ACH-000811,ACH-000688,0.7431868619192395
347,ACH-000811,ACH-000696,0.8301958809032858
348,ACH-000811,ACH-000701,0.7390360912433562
349,ACH-000811,ACH-000713,0.7190757498170438
350,ACH-000811,ACH-000796,0.7842426642459279
351,ACH-001278,ACH-000013,0.7464951280086283
352,ACH-001278,ACH-000116,0.7359296275475571
353,ACH-001278,ACH-000123,0.7433312997747611
354,ACH-001278,ACH-000132,0.6949212446504761
355,ACH-001278,ACH-000237,0.7177589349916588
356,ACH-001278,ACH-000256,0.6854923246802527
357,ACH-001278,ACH-000278,0.6987713304413098
358,ACH-001278,ACH-000280,0.7154841376049424
359,ACH-001278,ACH-000291,0.726487796722326
360,ACH-001278,ACH-000308,0.7482493823123809
361,ACH-001278,ACH-000324,0.7266745007449374
362,ACH-001278,ACH-000460,0.7334483010120297
363,ACH-001278,ACH-000520,0.6889514887882441
364,ACH-001278,ACH-000524,0.7358106537850088
365,ACH-001278,ACH-000527,0.7668078687233744
366,ACH-001278,ACH-000542,0.7473081852732221
367,ACH-001278,ACH-000584,0.7384984743285666
368,ACH-001278,ACH-000608,0.7241601432472059
369,ACH-001278,ACH-000646,0.6433336535391979
370,ACH-001278,ACH-000657,0.7798992486042701
371,ACH-001278,ACH-000663,0.6808796237396341
372,ACH-001278,ACH-000688,0.6727630673127559
373,ACH-001278,ACH-000696,0.7689626885132264
374,ACH-001278,ACH-000701,0.6738470785439964
375,ACH-001278,ACH-000713,0.674888331896209
376,ACH-001278,ACH-000796,0.7229238231765979
377,ACH-001278,ACH-000811,0.7384132804268452
378,ACH-000885,ACH-000013,0.7605991156888751
379,ACH-000885,ACH-000116,0.76149715898681
380,ACH-000885,ACH-000123,0.7904756446724209
381,ACH-000885,ACH-000132,0.7285316162967175
382,ACH-000885,ACH-000237,0.750900159964528
383,ACH-000885,ACH-000256,0.7005794630606536
384,ACH-000885,ACH-000278,0.7319584721904291
385,ACH-000885,ACH-000280,0.7425042152294693
386,ACH-000885,ACH-000291,0.7480547947059812
387,ACH-000885,ACH-000308,0.7841054078155293
388,ACH-000885,ACH-000324,0.7944778260710753
389,ACH-000885,ACH-000460,0.7819663681841201
390,ACH-000885,ACH-000520,0.7070091142968151
391,ACH-000885,ACH-000524,0.7819123579301669
392,ACH-000885,ACH-000527,0.8022698620296917
393,ACH-000885,ACH-000542,0.7837866858175259
394,ACH-000885,ACH-000584,0.7609869646422001
395,ACH-000885,ACH-000608,0.7315715920455298
396,ACH-000885,ACH-000646,0.6493195133616937
397,ACH-000885,ACH-000657,0.811803984381183
398,ACH-000885,ACH-000663,0.7157557469198739
399,ACH-000885,ACH-000688,0.7080724291617125
400,ACH-000885,ACH-000696,0.7918682012000962
401,ACH-000885,ACH-000701,0.7119842435100548
402,ACH-000885,ACH-000713,0.6884536204934449
403,ACH-000885,ACH-000796,0.7637439824413733
404,ACH-000885,ACH-000811,0.7689675966667612
405,ACH-000885,ACH-001278,0.715765129977323
406,ACH-000906,ACH-000013,0.814739838011072
407,ACH-000906,ACH-000116,0.8138353075855067
408,ACH-000906,ACH-000123,0.8271792694737524
409,ACH-000906,ACH-000132,0.7613362899159023
410,ACH-000906,ACH-000237,0.8102014219130523
411,ACH-000906,ACH-000256,0.7486021391209688
412,ACH-000906,ACH-000278,0.7815837667970175
413,ACH-000906,ACH-000280,0.7872338319482424
414,ACH-000906,ACH-000291,0.8032553156720931
415,ACH-000906,ACH-000308,0.834781279449453
416,ACH-000906,ACH-000324,0.8293758026804616
417,ACH-000906,ACH-000460,0.8243338566688406
418,ACH-000906,ACH-000520,0.7592993490787194
419,ACH-000906,ACH-000524,0.8376388752466623
420,ACH-000906,ACH-000527,0.8477195269178369
421,ACH-000906,ACH-000542,0.8531620957430711
422,ACH-000906,ACH-000584,0.8189973915597769
423,ACH-000906,ACH-000608,0.799162124443583
424,ACH-000906,ACH-000646,0.6812864194612098
425,ACH-000906,ACH-000657,0.8526971953172753
426,ACH-000906,ACH-000663,0.7622189838460123
427,ACH-000906,ACH-000688,0.738014815020572
428,ACH-000906,ACH-000696,0.8563255224556735
429,ACH-000906,ACH-000701,0.7495994361440187
430,ACH-000906,ACH-000713,0.7364219969538263
431,ACH-000906,ACH-000796,0.8118965812705979
432,ACH-000906,ACH-000811,0.8201553851011143
433,ACH-000906,ACH-001278,0.7528384052514744
434,ACH-000906,ACH-000885,0.8009592403555176
435,ACH-000936,ACH-000013,0.7800677517086587
436,ACH-000936,ACH-000116,0.7508085159491669
437,ACH-000936,ACH-000123,0.7598055188565915
438,ACH-000936,ACH-000132,0.7182088182393178
439,ACH-000936,ACH-000237,0.7397572915391448
440,ACH-000936,ACH-000256,0.7043110413421638
441,ACH-000936,ACH-000278,0.7078183358400679
442,ACH-000936,ACH-000280,0.7401769107939922
443,ACH-000936,ACH-000291,0.7517441255428381
444,ACH-000936,ACH-000308,0.7812967798106545
445,ACH-000936,ACH-000324,0.7522115111391047
446,ACH-000936,ACH-000460,0.7700578784212262
447,ACH-000936,ACH-000520,0.7153544911715689
448,ACH-000936,ACH-000524,0.7492824088993334
449,ACH-000936,ACH-000527,0.7782881959478338
450,ACH-000936,ACH-000542,0.7717313680787842
451,ACH-000936,ACH-000584,0.7701552418122624
452,ACH-000936,ACH-000608,0.7391938640008751
453,ACH-000936,ACH-000646,0.6455434982796073
454,ACH-000936,ACH-000657,0.80760719596258
455,ACH-000936,ACH-000663,0.7082322949002022
456,ACH-000936,ACH-000688,0.6699622775506172
457,ACH-000936,ACH-000696,0.7959274343699377
458,ACH-000936,ACH-000701,0.6921017473230983
459,ACH-000936,ACH-000713,0.7319385636495273
460,ACH-000936,ACH-000796,0.7367591004757055
461,ACH-000936,ACH-000811,0.7611382029835105
462,ACH-000936,ACH-001278,0.7093919850792355
463,ACH-000936,ACH-000885,0.7369912163798897
464,ACH-000936,ACH-000906,0.7785237758498237
465,ACH-000947,ACH-000013,0.8000327550759949
466,ACH-000947,ACH-000116,0.8042747163895674
467,ACH-000947,ACH-000123,0.8099722117529242
468,ACH-000947,ACH-000132,0.7501786500928926
469,ACH-000947,ACH-000237,0.7902541799520076
470,ACH-000947,ACH-000256,0.7345617654221511
471,ACH-000947,ACH-000278,0.7650185924310043
472,ACH-000947,ACH-000280,0.7702600352028562
473,ACH-000947,ACH-000291,0.7912990864635094
474,ACH-000947,ACH-000308,0.8219410078902798
475,ACH-000947,ACH-000324,0.8064899751063852
476,ACH-000947,ACH-000460,0.8013861045550086
477,ACH-000947,ACH-000520,0.7406568964106744
478,ACH-000947,ACH-000524,0.7979720739698698
479,ACH-000947,ACH-000527,0.8417873697531624
480,ACH-000947,ACH-000542,0.8216241931467326
481,ACH-000947,ACH-000584,0.8107757216967109
482,ACH-000947,ACH-000608,0.7781392217485785
483,ACH-000947,ACH-000646,0.6826546539708567
484,ACH-000947,ACH-000657,0.8511899775878686
485,ACH-000947,ACH-000663,0.7314762437268453
486,ACH-000947,ACH-000688,0.7256959386125575
487,ACH-000947,ACH-000696,0.8396814494248322
488,ACH-000947,ACH-000701,0.7435460544038283
489,ACH-000947,ACH-000713,0.7198173392046409
490,ACH-000947,ACH-000796,0.7968754490286997
491,ACH-000947,ACH-000811,0.8065686431398904
492,ACH-000947,ACH-001278,0.7527830837041621
493,ACH-000947,ACH-000885,0.7988369876710748
494,ACH-000947,ACH-000906,0.8404035914748136
495,ACH-000947,ACH-000936,0.7764592341604294
496,ACH-001048,ACH-000013,0.8012162312853806
497,ACH-001048,ACH-000116,0.7839079871449711
498,ACH-001048,ACH-000123,0.7825350513193192
499,ACH-001048,ACH-000132,0.7428361064594131
500,ACH-001048,ACH-000237,0.7800839430148894
501,ACH-001048,ACH-000256,0.7394454743932115
502,ACH-001048,ACH-000278,0.7640725764808471
503,ACH-001048,ACH-000280,0.77315880348442
504,ACH-001048,ACH-000291,0.7839610179581414
505,ACH-001048,ACH-000308,0.8103232340961978
506,ACH-001048,ACH-000324,0.7910093936370068
507,ACH-001048,ACH-000460,0.7997796272931232
508,ACH-001048,ACH-000520,0.7384811273968784
509,ACH-001048,ACH-000524,0.7967048918897363
510,ACH-001048,ACH-000527,0.8169974178368626
511,ACH-001048,ACH-000542,0.8088303658057988
512,ACH-001048,ACH-000584,0.7956650764208761
513,ACH-001048,ACH-000608,0.7871373782328014
514,ACH-001048,ACH-000646,0.6725720090281994
515,ACH-001048,ACH-000657,0.8368011986550075
516,ACH-001048,ACH-000663,0.7313200678033951
517,ACH-001048,ACH-000688,0.7246624876239884
518,ACH-001048,ACH-000696,0.8256528254440999
519,ACH-001048,ACH-000701,0.7244877840679353
520,ACH-001048,ACH-000713,0.7236434412433546
521,ACH-001048,ACH-000796,0.7818125428456408
522,ACH-001048,ACH-000811,0.8077939049391412
523,ACH-001048,ACH-001278,0.740518321198256
524,ACH-001048,ACH-000885,0.7687727177124806
525,ACH-001048,ACH-000906,0.8115911313066191
526,ACH-001048,ACH-000936,0.7685619409520873
527,ACH-001048,ACH-000947,0.7930413522003938
528,ACH-001151,ACH-000013,0.8084350420016324
529,ACH-001151,ACH-000116,0.8027883271912881
530,ACH-001151,ACH-000123,0.7880834203982789
531,ACH-001151,ACH-000132,0.7651794155425445
532,ACH-001151,ACH-000237,0.8010681601431989
533,ACH-001151,ACH-000256,0.7377453346335683
534,ACH-001151,ACH-000278,0.7702617196890703
535,ACH-001151,ACH-000280,0.774074940846231
536,ACH-001151,ACH-000291,0.795734695023243
537,ACH-001151,ACH-000308,0.8404309413898582
538,ACH-001151,ACH-000324,0.8065720163219813
539,ACH-001151,ACH-000460,0.8053201085276604
540,ACH-001151,ACH-000520,0.7549205768680739
541,ACH-001151,ACH-000524,0.8071137425874324
542,ACH-001151,ACH-000527,0.8387916869693828
543,ACH-001151,ACH-000542,0.8262543306316428
544,ACH-001151,ACH-000584,0.8073049205878086
545,ACH-001151,ACH-000608,0.7881177089823046
546,ACH-001151,ACH-000646,0.6698589603033785
547,ACH-001151,ACH-000657,0.8416157842796125
548,ACH-001151,ACH-000663,0.738685749911898
549,ACH-001151,ACH-000688,0.7263130748002854
550,ACH-001151,ACH-000696,0.8411408049469565
551,ACH-001151,ACH-000701,0.7385136606247741
552,ACH-001151,ACH-000713,0.7329677487435795
553,ACH-001151,ACH-000796,0.8037743108234638
554,ACH-001151,ACH-000811,0.814313818145159
555,ACH-001151,ACH-001278,0.7433882937967807
556,ACH-001151,ACH-000885,0.779448002716529
557,ACH-001151,ACH-000906,0.8316498485786528
558,ACH-001151,ACH-000936,0.7749053265922056
559,ACH-001151,ACH-000947,0.8153461038214916
