,x,y,measure
80,ACH-000211,ACH-000055,0.7346367139800744
81,ACH-000211,ACH-000067,0.7571519783998263
82,ACH-000211,ACH-000075,0.7137098686073263
83,ACH-000211,ACH-000095,0.8081059808330201
84,ACH-000211,ACH-000098,0.7789943524461839
85,ACH-000211,ACH-000215,0.8250662154905903
86,ACH-000211,ACH-000137,0.7424344346668785
87,ACH-000211,ACH-000152,0.7886446289155264
88,ACH-000211,ACH-000490,0.7967332082255206
89,ACH-000211,ACH-000200,0.6959325357358389
90,ACH-000211,ACH-000591,0.722605623221627
91,ACH-000673,ACH-000036,0.8024235504075168
92,ACH-000673,ACH-000040,0.7901654814158817
93,ACH-000673,ACH-000055,0.7484124736889098
94,ACH-000673,ACH-000067,0.769232894590403
95,ACH-000673,ACH-000075,0.7147273638828104
96,ACH-000673,ACH-000095,0.8181991157396125
97,ACH-000673,ACH-000098,0.7924951747798564
98,ACH-000673,ACH-000215,0.8392522250445125
99,ACH-000673,ACH-000137,0.7422759032072821
100,ACH-000673,ACH-000152,0.7983323265925641
101,ACH-000673,ACH-000490,0.8045773683591797
102,ACH-000673,ACH-000200,0.6986127631401091
103,ACH-000673,ACH-000591,0.7344561111494184
104,ACH-000673,ACH-000211,0.8276070777252493
105,ACH-000231,ACH-000036,0.7809775177011351
106,ACH-000231,ACH-000040,0.7724660605862487
107,ACH-000231,ACH-000055,0.7418574782059466
108,ACH-000231,ACH-000067,0.7613831469305963
109,ACH-000231,ACH-000075,0.7078760198950086
110,ACH-000231,ACH-000095,0.8012584749795255
111,ACH-000231,ACH-000098,0.7719455070924723
112,ACH-000231,ACH-000215,0.8274296542034862
113,ACH-000231,ACH-000137,0.7325588507444457
114,ACH-000231,ACH-000152,0.7962857230727982
115,ACH-000231,ACH-000490,0.8006473843457489
116,ACH-000231,ACH-000200,0.6826830898652696
117,ACH-000231,ACH-000591,0.7573131657698746
118,ACH-000231,ACH-000211,0.8127655099402129
119,ACH-000231,ACH-000673,0.8453058632315681
120,ACH-000232,ACH-000036,0.7723977335512354
121,ACH-000232,ACH-000040,0.7584358434014924
122,ACH-000232,ACH-000055,0.7223624127589218
123,ACH-000232,ACH-000067,0.7547730048910701
124,ACH-000232,ACH-000075,0.6991376507812798
125,ACH-000232,ACH-000095,0.7961643557858169
126,ACH-000232,ACH-000098,0.7835176188599811
127,ACH-000232,ACH-000215,0.8178330814655757
128,ACH-000232,ACH-000137,0.7310561899043272
129,ACH-000232,ACH-000152,0.7724123530405602
130,ACH-000232,ACH-000490,0.7913367654980584
131,ACH-000232,ACH-000200,0.6672493255465003
132,ACH-000232,ACH-000591,0.7137185331104552
133,ACH-000232,ACH-000211,0.8113618874556933
134,ACH-000232,ACH-000673,0.8210728369381374
135,ACH-000232,ACH-000231,0.8016875711788911
136,ACH-000244,ACH-000036,0.6686383128729112
137,ACH-000244,ACH-000040,0.6451194319385074
138,ACH-000244,ACH-000055,0.602842067661806
139,ACH-000244,ACH-000067,0.6295211865246557
140,ACH-000244,ACH-000075,0.5966291954479861
141,ACH-000244,ACH-000095,0.6464435070225699
142,ACH-000244,ACH-000098,0.6341364589701941
143,ACH-000244,ACH-000215,0.6796018425684466
144,ACH-000244,ACH-000137,0.6151716403167736
145,ACH-000244,ACH-000152,0.6492620406508668
146,ACH-000244,ACH-000490,0.6520576711407241
147,ACH-000244,ACH-000200,0.5840705142093211
148,ACH-000244,ACH-000591,0.6090645937290393
149,ACH-000244,ACH-000211,0.6675516662703104
150,ACH-000244,ACH-000673,0.6861115654569457
151,ACH-000244,ACH-000231,0.6688100849683309
152,ACH-000244,ACH-000232,0.6546796137294638
153,ACH-000760,ACH-000036,0.7339539428247991
154,ACH-000760,ACH-000040,0.7434981547932643
155,ACH-000760,ACH-000055,0.7225759330003259
156,ACH-000760,ACH-000067,0.731225456570587
157,ACH-000760,ACH-000075,0.6949145551795015
158,ACH-000760,ACH-000095,0.7703746425786268
159,ACH-000760,ACH-000098,0.7548584308321001
160,ACH-000760,ACH-000215,0.8092065369984289
161,ACH-000760,ACH-000137,0.7258414640868752
162,ACH-000760,ACH-000152,0.7600534596156256
163,ACH-000760,ACH-000490,0.7750556920124143
164,ACH-000760,ACH-000200,0.6629245840083926
165,ACH-000760,ACH-000591,0.7103630054366091
166,ACH-000760,ACH-000211,0.7857463374036153
167,ACH-000760,ACH-000673,0.8025601192882076
168,ACH-000760,ACH-000231,0.8003930584460691
169,ACH-000760,ACH-000232,0.7840948012733354
170,ACH-000760,ACH-000244,0.6468809193559606
171,ACH-000273,ACH-000036,0.7615664616922168
172,ACH-000273,ACH-000040,0.7557237550627476
173,ACH-000273,ACH-000055,0.7198163746469174
174,ACH-000273,ACH-000067,0.7339923663585074
175,ACH-000273,ACH-000075,0.6863021438208909
176,ACH-000273,ACH-000095,0.7811751797970218
177,ACH-000273,ACH-000098,0.7522179834839545
178,ACH-000273,ACH-000215,0.8052644254959251
179,ACH-000273,ACH-000137,0.7117344057869209
180,ACH-000273,ACH-000152,0.7659853817757399
181,ACH-000273,ACH-000490,0.7723130612071534
182,ACH-000273,ACH-000200,0.6721584987594934
183,ACH-000273,ACH-000591,0.7056175937189739
184,ACH-000273,ACH-000211,0.7994668751936217
185,ACH-000273,ACH-000673,0.8141117407511718
186,ACH-000273,ACH-000231,0.79778714820234
187,ACH-000273,ACH-000232,0.7910120882598123
188,ACH-000273,ACH-000244,0.6517536065185828
189,ACH-000273,ACH-000760,0.7635521942550982
190,ACH-000323,ACH-000036,0.7250911687869566
191,ACH-000323,ACH-000040,0.7230170244830973
192,ACH-000323,ACH-000055,0.6912305686749475
193,ACH-000323,ACH-000067,0.7226555644582038
194,ACH-000323,ACH-000075,0.6632186592010103
195,ACH-000323,ACH-000095,0.7443523578256981
196,ACH-000323,ACH-000098,0.7412030492153084
197,ACH-000323,ACH-000215,0.7712774000611854
198,ACH-000323,ACH-000137,0.6999987050536015
199,ACH-000323,ACH-000152,0.7475623213360377
200,ACH-000323,ACH-000490,0.7395790372380855
201,ACH-000323,ACH-000200,0.6358225740685669
202,ACH-000323,ACH-000591,0.6897439201011081
203,ACH-000323,ACH-000211,0.7544650878557165
204,ACH-000323,ACH-000673,0.7818622644633659
205,ACH-000323,ACH-000231,0.757699169408534
206,ACH-000323,ACH-000232,0.7505545502797125
207,ACH-000323,ACH-000244,0.6266073935145795
208,ACH-000323,ACH-000760,0.7407548916015515
209,ACH-000323,ACH-000273,0.7353208556348231
210,ACH-000329,ACH-000036,0.7450482571722147
211,ACH-000329,ACH-000040,0.7462774826558646
212,ACH-000329,ACH-000055,0.7010117158580763
213,ACH-000329,ACH-000067,0.7496627176011522
214,ACH-000329,ACH-000075,0.6825905419404047
215,ACH-000329,ACH-000095,0.7605276117507143
216,ACH-000329,ACH-000098,0.7476784360456247
217,ACH-000329,ACH-000215,0.7976551600760743
218,ACH-000329,ACH-000137,0.7030405212386558
219,ACH-000329,ACH-000152,0.7706075749193281
220,ACH-000329,ACH-000490,0.753692158847555
221,ACH-000329,ACH-000200,0.6581066873944572
222,ACH-000329,ACH-000591,0.7015774012719467
223,ACH-000329,ACH-000211,0.7712383201054086
224,ACH-000329,ACH-000673,0.7974570470944444
225,ACH-000329,ACH-000231,0.7844102545178373
226,ACH-000329,ACH-000232,0.7646865620660687
227,ACH-000329,ACH-000244,0.6459464071911543
228,ACH-000329,ACH-000760,0.7737201976963054
229,ACH-000329,ACH-000273,0.7611247531365166
230,ACH-000329,ACH-000323,0.7318903265242644
231,ACH-001067,ACH-000036,0.7355290441898296
232,ACH-001067,ACH-000040,0.7183723580237027
233,ACH-001067,ACH-000055,0.6960039838525751
234,ACH-001067,ACH-000067,0.7143031942511426
235,ACH-001067,ACH-000075,0.6694342647658678
236,ACH-001067,ACH-000095,0.7366273446422783
237,ACH-001067,ACH-000098,0.7340749222008374
238,ACH-001067,ACH-000215,0.7694373653942252
239,ACH-001067,ACH-000137,0.6998514800496273
240,ACH-001067,ACH-000152,0.7423755622724441
241,ACH-001067,ACH-000490,0.7399398656754254
242,ACH-001067,ACH-000200,0.6541954553231791
243,ACH-001067,ACH-000591,0.7053503716483521
244,ACH-001067,ACH-000211,0.7537671546313881
245,ACH-001067,ACH-000673,0.7755328687013249
246,ACH-001067,ACH-000231,0.7645082655701148
247,ACH-001067,ACH-000232,0.745732793507687
248,ACH-001067,ACH-000244,0.6453272230615976
249,ACH-001067,ACH-000760,0.7291608997745548
250,ACH-001067,ACH-000273,0.7354841324943742
251,ACH-001067,ACH-000323,0.7099254695022292
252,ACH-001067,ACH-000329,0.7246383531613548
253,ACH-000025,ACH-000036,0.7331104668321701
254,ACH-000025,ACH-000040,0.7342434636165057
255,ACH-000025,ACH-000055,0.6991961509737666
256,ACH-000025,ACH-000067,0.7341332870597795
257,ACH-000025,ACH-000075,0.673991534571043
258,ACH-000025,ACH-000095,0.7456318875707691
259,ACH-000025,ACH-000098,0.7475603785475987
260,ACH-000025,ACH-000215,0.7896711237200538
261,ACH-000025,ACH-000137,0.7147875473634571
262,ACH-000025,ACH-000152,0.7474340861103043
263,ACH-000025,ACH-000490,0.7661909398527639
264,ACH-000025,ACH-000200,0.6569921282929752
265,ACH-000025,ACH-000591,0.6998470786448173
266,ACH-000025,ACH-000211,0.7761520059153856
267,ACH-000025,ACH-000673,0.7912691275913292
268,ACH-000025,ACH-000231,0.782774556244126
269,ACH-000025,ACH-000232,0.7680959762126867
270,ACH-000025,ACH-000244,0.6360867166068811
271,ACH-000025,ACH-000760,0.7481395363289454
272,ACH-000025,ACH-000273,0.7508103232448439
273,ACH-000025,ACH-000323,0.7289308587317612
274,ACH-000025,ACH-000329,0.7386105280930116
275,ACH-000025,ACH-001067,0.7293508593709157
276,ACH-000368,ACH-000036,0.7172278303898904
277,ACH-000368,ACH-000040,0.7161949523174351
278,ACH-000368,ACH-000055,0.669182922392032
279,ACH-000368,ACH-000067,0.7047082510193684
280,ACH-000368,ACH-000075,0.6545478870149227
281,ACH-000368,ACH-000095,0.7216205184952557
282,ACH-000368,ACH-000098,0.7083570006734796
283,ACH-000368,ACH-000215,0.7508611145134911
284,ACH-000368,ACH-000137,0.6800251143192625
285,ACH-000368,ACH-000152,0.7268791928873581
286,ACH-000368,ACH-000490,0.7260708452892292
287,ACH-000368,ACH-000200,0.6316530626436723
288,ACH-000368,ACH-000591,0.7056661455954131
289,ACH-000368,ACH-000211,0.7385022382116162
290,ACH-000368,ACH-000673,0.7572664110579407
291,ACH-000368,ACH-000231,0.7595218979414965
292,ACH-000368,ACH-000232,0.7433081265022865
293,ACH-000368,ACH-000244,0.6339191804186846
294,ACH-000368,ACH-000760,0.7267126220506164
295,ACH-000368,ACH-000273,0.7220528793845685
296,ACH-000368,ACH-000323,0.6998950359286173
297,ACH-000368,ACH-000329,0.7191564115271801
298,ACH-000368,ACH-001067,0.6993286015768587
299,ACH-000368,ACH-000025,0.7158051629482857
300,ACH-000376,ACH-000036,0.7538540978927252
301,ACH-000376,ACH-000040,0.7548892509442748
302,ACH-000376,ACH-000055,0.7214864176814857
303,ACH-000376,ACH-000067,0.7378884221353544
304,ACH-000376,ACH-000075,0.6922521338987997
305,ACH-000376,ACH-000095,0.7710119084238741
306,ACH-000376,ACH-000098,0.7496543575967073
307,ACH-000376,ACH-000215,0.8145038168751592
308,ACH-000376,ACH-000137,0.7200308228549369
309,ACH-000376,ACH-000152,0.7699506196971817
310,ACH-000376,ACH-000490,0.7795078760956329
311,ACH-000376,ACH-000200,0.6638874483897179
312,ACH-000376,ACH-000591,0.7169589524700564
313,ACH-000376,ACH-000211,0.7886995893566012
314,ACH-000376,ACH-000673,0.8076438732107116
315,ACH-000376,ACH-000231,0.8114554398768623
316,ACH-000376,ACH-000232,0.7960960018558513
317,ACH-000376,ACH-000244,0.6530165629621519
318,ACH-000376,ACH-000760,0.7879105082445388
319,ACH-000376,ACH-000273,0.7766613004103968
320,ACH-000376,ACH-000323,0.7394108890596001
321,ACH-000376,ACH-000329,0.7708935080982146
322,ACH-000376,ACH-001067,0.7364886548724675
323,ACH-000376,ACH-000025,0.7545460126037097
324,ACH-000376,ACH-000368,0.7460943498019842
325,ACH-000389,ACH-000036,0.7180383483942235
326,ACH-000389,ACH-000040,0.7057821857334071
327,ACH-000389,ACH-000055,0.6574966818200316
328,ACH-000389,ACH-000067,0.6974602885329736
329,ACH-000389,ACH-000075,0.6547707799650818
330,ACH-000389,ACH-000095,0.7309883390436956
331,ACH-000389,ACH-000098,0.7130524181922739
332,ACH-000389,ACH-000215,0.746600206236069
333,ACH-000389,ACH-000137,0.6785418957866853
334,ACH-000389,ACH-000152,0.7104451384662034
335,ACH-000389,ACH-000490,0.7139526225675613
336,ACH-000389,ACH-000200,0.6393721406891862
337,ACH-000389,ACH-000591,0.6680458522535151
338,ACH-000389,ACH-000211,0.7366406497618553
339,ACH-000389,ACH-000673,0.7406552253174068
340,ACH-000389,ACH-000231,0.7335203120541279
341,ACH-000389,ACH-000232,0.7300832892969248
342,ACH-000389,ACH-000244,0.6286921675256121
343,ACH-000389,ACH-000760,0.7155528573686966
344,ACH-000389,ACH-000273,0.7167144770680967
345,ACH-000389,ACH-000323,0.6882419828052497
346,ACH-000389,ACH-000329,0.7142556240246536
347,ACH-000389,ACH-001067,0.6864082017698729
348,ACH-000389,ACH-000025,0.6899027735204245
349,ACH-000389,ACH-000368,0.6894425019407362
350,ACH-000389,ACH-000376,0.7210539696773304
351,ACH-000437,ACH-000036,0.7795604603054928
352,ACH-000437,ACH-000040,0.7688771703483106
353,ACH-000437,ACH-000055,0.7279168677974559
354,ACH-000437,ACH-000067,0.7594868551589677
355,ACH-000437,ACH-000075,0.6952607256364738
356,ACH-000437,ACH-000095,0.7943554522588083
357,ACH-000437,ACH-000098,0.7625469182887706
358,ACH-000437,ACH-000215,0.8307758434971071
359,ACH-000437,ACH-000137,0.7204877360695574
360,ACH-000437,ACH-000152,0.7767506223161709
361,ACH-000437,ACH-000490,0.7803722057008198
362,ACH-000437,ACH-000200,0.6892857354300939
363,ACH-000437,ACH-000591,0.7233102128587289
364,ACH-000437,ACH-000211,0.8023495261593055
365,ACH-000437,ACH-000673,0.822324839618229
366,ACH-000437,ACH-000231,0.818315579234723
367,ACH-000437,ACH-000232,0.8029631990907284
368,ACH-000437,ACH-000244,0.6686751289461924
369,ACH-000437,ACH-000760,0.7854540315500437
370,ACH-000437,ACH-000273,0.7900478349828637
371,ACH-000437,ACH-000323,0.7497486713583985
372,ACH-000437,ACH-000329,0.7828328392980358
373,ACH-000437,ACH-001067,0.7519135992737893
374,ACH-000437,ACH-000025,0.7633120864265169
375,ACH-000437,ACH-000368,0.7453858687117022
376,ACH-000437,ACH-000376,0.7954220011016345
377,ACH-000437,ACH-000389,0.7432638958445273
378,ACH-000445,ACH-000036,0.6991406125743129
379,ACH-000445,ACH-000040,0.6979308824677423
380,ACH-000445,ACH-000055,0.6635141540355339
381,ACH-000445,ACH-000067,0.6969884725798727
382,ACH-000445,ACH-000075,0.6413571529073971
383,ACH-000445,ACH-000095,0.7243552765517012
384,ACH-000445,ACH-000098,0.7271678302325412
385,ACH-000445,ACH-000215,0.7383744546040342
386,ACH-000445,ACH-000137,0.6805856945465795
387,ACH-000445,ACH-000152,0.7155780146022835
388,ACH-000445,ACH-000490,0.7102929230406096
389,ACH-000445,ACH-000200,0.6376414759265311
390,ACH-000445,ACH-000591,0.6687948211723986
391,ACH-000445,ACH-000211,0.7332171708667039
392,ACH-000445,ACH-000673,0.7374218281859329
393,ACH-000445,ACH-000231,0.7311350370038222
394,ACH-000445,ACH-000232,0.7219349586947346
395,ACH-000445,ACH-000244,0.6064985690730363
396,ACH-000445,ACH-000760,0.7170507596534949
397,ACH-000445,ACH-000273,0.7146708684548879
398,ACH-000445,ACH-000323,0.6997927076044455
399,ACH-000445,ACH-000329,0.707565813965604
400,ACH-000445,ACH-001067,0.6939392969884379
401,ACH-000445,ACH-000025,0.7077471515392647
402,ACH-000445,ACH-000368,0.6831007084880283
403,ACH-000445,ACH-000376,0.7001178441261688
404,ACH-000445,ACH-000389,0.6785929261702905
405,ACH-000445,ACH-000437,0.7332316575873115
406,ACH-000464,ACH-000036,0.6956217013872158
407,ACH-000464,ACH-000040,0.6887835296195259
408,ACH-000464,ACH-000055,0.6540044719114718
409,ACH-000464,ACH-000067,0.68381143813655
410,ACH-000464,ACH-000075,0.6296830680904237
411,ACH-000464,ACH-000095,0.6973582913184979
412,ACH-000464,ACH-000098,0.6776383892705217
413,ACH-000464,ACH-000215,0.728715975661883
414,ACH-000464,ACH-000137,0.6521547872702737
415,ACH-000464,ACH-000152,0.7070840316854975
416,ACH-000464,ACH-000490,0.6995760567306027
417,ACH-000464,ACH-000200,0.6063857670427983
418,ACH-000464,ACH-000591,0.6643775879603303
419,ACH-000464,ACH-000211,0.700946774388911
420,ACH-000464,ACH-000673,0.7383173229447515
421,ACH-000464,ACH-000231,0.7375191372768073
422,ACH-000464,ACH-000232,0.7107687987625709
423,ACH-000464,ACH-000244,0.6150865102298775
424,ACH-000464,ACH-000760,0.7134176023066501
425,ACH-000464,ACH-000273,0.6894283152766728
426,ACH-000464,ACH-000323,0.6730518333313551
427,ACH-000464,ACH-000329,0.7083810978281962
428,ACH-000464,ACH-001067,0.6755282195277141
429,ACH-000464,ACH-000025,0.6859104158712226
430,ACH-000464,ACH-000368,0.6937585355643157
431,ACH-000464,ACH-000376,0.7223126799523365
432,ACH-000464,ACH-000389,0.6675683836431824
433,ACH-000464,ACH-000437,0.7294543790877019
434,ACH-000464,ACH-000445,0.64318273992517
435,ACH-000469,ACH-000036,0.7565985476886777
436,ACH-000469,ACH-000040,0.7556014372717226
437,ACH-000469,ACH-000055,0.7111856575199548
438,ACH-000469,ACH-000067,0.7365564023747263
439,ACH-000469,ACH-000075,0.6790714736449173
440,ACH-000469,ACH-000095,0.7650649524238573
441,ACH-000469,ACH-000098,0.7562989791234813
442,ACH-000469,ACH-000215,0.7926393637180318
443,ACH-000469,ACH-000137,0.7147442084311437
444,ACH-000469,ACH-000152,0.7553973155816329
445,ACH-000469,ACH-000490,0.7641391793131685
446,ACH-000469,ACH-000200,0.6601881296683211
447,ACH-000469,ACH-000591,0.7338451658559408
448,ACH-000469,ACH-000211,0.7952048110261426
449,ACH-000469,ACH-000673,0.7936507671711551
450,ACH-000469,ACH-000231,0.7933659224174021
451,ACH-000469,ACH-000232,0.7787207934767694
452,ACH-000469,ACH-000244,0.6644242941079289
453,ACH-000469,ACH-000760,0.7581093873591039
454,ACH-000469,ACH-000273,0.7666039516457435
455,ACH-000469,ACH-000323,0.7366880701311889
456,ACH-000469,ACH-000329,0.7598360181903162
457,ACH-000469,ACH-001067,0.7546536148225559
458,ACH-000469,ACH-000025,0.7510341405448104
459,ACH-000469,ACH-000368,0.735065633718484
460,ACH-000469,ACH-000376,0.7729016935245004
461,ACH-000469,ACH-000389,0.7174014000244939
462,ACH-000469,ACH-000437,0.7858345268615559
463,ACH-000469,ACH-000445,0.7161519767462611
464,ACH-000469,ACH-000464,0.7044008618472647
465,ACH-000504,ACH-000036,0.7109342169325981
466,ACH-000504,ACH-000040,0.7146681854841678
467,ACH-000504,ACH-000055,0.6850806326400127
468,ACH-000504,ACH-000067,0.6984245654757746
469,ACH-000504,ACH-000075,0.6609567856246824
470,ACH-000504,ACH-000095,0.7435245974045378
471,ACH-000504,ACH-000098,0.7259965161800132
472,ACH-000504,ACH-000215,0.7613537192816103
473,ACH-000504,ACH-000137,0.6955820717740722
474,ACH-000504,ACH-000152,0.7319689168673872
475,ACH-000504,ACH-000490,0.7274144458941384
476,ACH-000504,ACH-000200,0.6348775041445862
477,ACH-000504,ACH-000591,0.6782203442005191
478,ACH-000504,ACH-000211,0.7426549972930586
479,ACH-000504,ACH-000673,0.7660039874478921
480,ACH-000504,ACH-000231,0.7627553926479969
481,ACH-000504,ACH-000232,0.7486363356744664
482,ACH-000504,ACH-000244,0.6294009242516118
483,ACH-000504,ACH-000760,0.7370663292101776
484,ACH-000504,ACH-000273,0.7409808274910376
485,ACH-000504,ACH-000323,0.6966568464068074
486,ACH-000504,ACH-000329,0.7277839342681078
487,ACH-000504,ACH-001067,0.701258695184745
488,ACH-000504,ACH-000025,0.7160835808756228
489,ACH-000504,ACH-000368,0.6963411995717599
490,ACH-000504,ACH-000376,0.7496584795222669
491,ACH-000504,ACH-000389,0.6803782998477469
492,ACH-000504,ACH-000437,0.7430499328733585
493,ACH-000504,ACH-000445,0.6834687746382423
494,ACH-000504,ACH-000464,0.6719323586250924
495,ACH-000504,ACH-000469,0.7291969279162771
496,ACH-000570,ACH-000036,0.74610300077385
497,ACH-000570,ACH-000040,0.7532139147906756
498,ACH-000570,ACH-000055,0.7010196411121951
499,ACH-000570,ACH-000067,0.7364718135663332
500,ACH-000570,ACH-000075,0.6849979698884132
501,ACH-000570,ACH-000095,0.7638127762928896
502,ACH-000570,ACH-000098,0.7552986374527898
503,ACH-000570,ACH-000215,0.79140235154119
504,ACH-000570,ACH-000137,0.7094897929530256
505,ACH-000570,ACH-000152,0.7607017264726571
506,ACH-000570,ACH-000490,0.7503820872882451
507,ACH-000570,ACH-000200,0.6688362394330323
508,ACH-000570,ACH-000591,0.7213924829572049
509,ACH-000570,ACH-000211,0.7781051049327491
510,ACH-000570,ACH-000673,0.7947960490004976
511,ACH-000570,ACH-000231,0.7978694569471003
512,ACH-000570,ACH-000232,0.7792529830185642
513,ACH-000570,ACH-000244,0.6538251587877117
514,ACH-000570,ACH-000760,0.7608054443301213
515,ACH-000570,ACH-000273,0.7583268058136727
516,ACH-000570,ACH-000323,0.7362649958505438
517,ACH-000570,ACH-000329,0.747348151517992
518,ACH-000570,ACH-001067,0.7348760254990505
519,ACH-000570,ACH-000025,0.7368588853302924
520,ACH-000570,ACH-000368,0.7274842564976616
521,ACH-000570,ACH-000376,0.7865770588615223
522,ACH-000570,ACH-000389,0.712370513157722
523,ACH-000570,ACH-000437,0.7859730843965909
524,ACH-000570,ACH-000445,0.7056029229007058
525,ACH-000570,ACH-000464,0.7064180003288552
526,ACH-000570,ACH-000469,0.7649014285837479
527,ACH-000570,ACH-000504,0.7196627016700404
528,ACH-000571,ACH-000036,0.7474983303188731
529,ACH-000571,ACH-000040,0.7466733704937155
530,ACH-000571,ACH-000055,0.7152413554808272
531,ACH-000571,ACH-000067,0.7217517521506852
532,ACH-000571,ACH-000075,0.6782913203231952
533,ACH-000571,ACH-000095,0.7785264382909644
534,ACH-000571,ACH-000098,0.7561982666725867
535,ACH-000571,ACH-000215,0.8052884723585529
536,ACH-000571,ACH-000137,0.7227845725086215
537,ACH-000571,ACH-000152,0.7463707174036874
538,ACH-000571,ACH-000490,0.7588098427022149
539,ACH-000571,ACH-000200,0.6547353200750339
540,ACH-000571,ACH-000591,0.7096814093698779
541,ACH-000571,ACH-000211,0.7874924382722204
542,ACH-000571,ACH-000673,0.7888779475083041
543,ACH-000571,ACH-000231,0.7747155327740439
544,ACH-000571,ACH-000232,0.7837670694141707
545,ACH-000571,ACH-000244,0.6407273386757716
546,ACH-000571,ACH-000760,0.7654985439640245
547,ACH-000571,ACH-000273,0.7610931773273091
548,ACH-000571,ACH-000323,0.7346584916925698
549,ACH-000571,ACH-000329,0.7542684568010076
550,ACH-000571,ACH-001067,0.7436172202428148
551,ACH-000571,ACH-000025,0.7384801191325889
552,ACH-000571,ACH-000368,0.7136809705283692
553,ACH-000571,ACH-000376,0.7594002643085067
554,ACH-000571,ACH-000389,0.7197440776377388
555,ACH-000571,ACH-000437,0.7903965881644879
556,ACH-000571,ACH-000445,0.7011829556932018
557,ACH-000571,ACH-000464,0.6898336186341476
558,ACH-000571,ACH-000469,0.7866043572985344
559,ACH-000571,ACH-000504,0.7182821076287391
